days,dates,day1,compartment,population,susceptibles,isolated,infected,importedinfections,accumulatedinfected,tested_mit,infectednotisolated,confirmed,deaths,recovered,beta,susceptibleprop,newtested_mit,newimportedinfections,newinfected,newisolated,newisolatedinfected,newconfirmed,newrecovered,requireddxtests,actualdxtests,newdeaths,truepositives,falsepositives,truenegatives,falsenegatives,ppv,npv,incidence,prevalence,actualdeaths
67,2020-03-26,67,Rest of population,5745016.3,5660015.6,21.7,42495.8,0.0,85051.4,1500.0,42481.7,162.5,51.7,42504.9,0.0,1.0,0.0,2.802,3326.718,0.0,0.0,0.0,4591.65,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.015,191.0
68,2020-03-27,68,Rest of population,5745008.8,5656675.0,1.6,41053.0,0.0,88392.0,1500.0,41052.2,162.5,59.2,47280.8,0.0,1.0,0.0,2.802,3340.59,0.0,0.0,0.0,4775.952,0.0,0.0,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.015,231.0
69,2020-03-28,69,Rest of population,5745000.4,5653404.7,173.6,39393.1,0.0,91662.3,1885.2,39239.5,334.5,67.6,52202.6,0.0,1.0,385.2,2.802,3270.313,172.0,152.8,172.0,4921.775,0.0,0.0,8.5,152.8,19.2,277.5,4.7,0.858,0.984,0.001,0.016,264.0
70,2020-03-29,70,Rest of population,5744990.7,5650211.0,441.8,37625.2,0.0,94856.0,2484.7,37233.3,602.7,77.3,57154.5,0.0,1.0,599.5,2.802,3193.692,268.2,238.4,268.2,4951.906,0.0,0.0,9.7,238.4,29.8,431.5,7.3,0.859,0.983,0.001,0.017,300.0
71,2020-03-30,71,Rest of population,5744979.7,5647103.1,706.2,35866.0,0.0,97963.9,3084.2,35239.5,867.1,88.3,62010.6,0.0,1.0,599.5,2.802,3107.924,264.4,234.6,264.4,4856.119,0.0,0.0,11.0,234.6,29.9,433.9,7.1,0.856,0.984,0.001,0.017,359.0
72,2020-03-31,72,Rest of population,5744967.1,5644093.3,966.5,34237.5,0.0,100973.7,3683.7,33380.6,1127.4,100.9,66636.3,0.0,1.0,599.5,2.802,3009.788,260.3,230.4,260.3,4625.687,0.0,0.0,12.6,230.4,29.9,436.6,7.0,0.853,0.984,0.001,0.018,433.0
73,2020-04-01,73,Rest of population,5744952.7,5641221.2,1582.1,32837.0,0.0,103845.8,5127.4,31436.6,1743.0,115.3,70894.6,0.0,1.0,1443.8,2.802,2872.109,615.6,543.5,615.6,4258.254,0.0,0.0,14.4,543.5,72.1,1058.5,16.5,0.849,0.985,0.0,0.018,488.0
74,2020-04-02,74,Rest of population,5744936.3,5638507.1,2339.1,31794.3,0.0,106559.9,6941.1,29727.6,2500.0,131.7,74634.9,0.0,1.0,1813.6,2.802,2714.06,757.0,666.4,757.0,3740.298,0.0,0.0,16.4,666.4,90.6,1339.9,20.2,0.844,0.985,0.0,0.019,536.0
75,2020-04-03,75,Rest of population,5744917.6,5635941.7,3187.3,31265.4,0.0,109125.3,9031.1,28455.1,3348.2,150.4,77710.6,0.0,1.0,2090.1,2.802,2565.451,848.2,743.6,848.2,3075.711,0.0,0.0,18.7,743.6,104.6,1559.5,22.4,0.838,0.986,0.0,0.019,591.0
76,2020-04-04,76,Rest of population,5744896.3,5633509.9,3985.7,30464.0,0.0,111557.1,11064.3,26957.2,4146.6,171.7,80922.4,0.0,1.0,2033.1,2.802,2431.773,798.5,696.5,798.5,3211.784,0.0,0.0,21.3,696.5,102.0,1533.8,20.9,0.831,0.987,0.0,0.019,666.0
77,2020-04-05,77,Rest of population,5744871.9,5631222.3,4750.0,29433.2,0.0,113844.7,13078.5,25263.3,4910.9,196.1,84216.4,0.0,1.0,2014.3,2.802,2287.561,764.3,663.1,764.3,3294.018,0.0,0.0,24.3,663.1,101.2,1536.6,19.8,0.823,0.987,0.0,0.02,715.0
78,2020-04-06,78,Rest of population,5744844.1,5629064.8,5559.5,28255.2,0.0,116002.2,15285.7,23386.9,5720.4,223.9,87524.1,0.0,1.0,2207.1,2.802,2157.537,809.5,698.4,809.5,3307.753,0.0,0.0,27.8,698.4,111.1,1701.4,20.8,0.815,0.988,0.0,0.02,765.0
79,2020-04-07,79,Rest of population,5744812.5,5627008.2,6243.5,27042.0,0.0,118058.8,17704.1,21592.6,6574.7,255.5,90762.3,0.0,1.0,2418.4,2.802,2056.618,854.2,732.3,854.2,3238.167,0.0,0.0,31.7,732.3,121.9,1884.9,21.7,0.806,0.989,0.0,0.021,821.0
80,2020-04-08,80,Rest of population,5744776.3,5625068.4,6514.8,25783.4,0.0,119998.6,19278.2,20112.6,7111.6,291.7,93924.6,0.0,1.0,1574.1,2.802,1939.807,536.9,457.4,536.9,3162.299,0.0,0.0,36.1,457.4,79.5,1238.9,13.5,0.797,0.989,0.0,0.021,895.0
81,2020-04-09,81,Rest of population,5744735.1,5623259.2,6810.1,24473.9,0.0,121807.8,20956.9,18563.1,7668.7,332.9,97002.0,0.0,1.0,1678.7,2.802,1809.121,557.1,472.3,557.1,3077.374,0.0,0.0,41.2,472.3,84.9,1331.1,13.9,0.79,0.99,0.0,0.021,948.0
82,2020-04-10,82,Rest of population,5744691.6,5621594.3,7088.3,23115.1,0.0,123472.7,22627.0,16981.1,8204.6,376.4,99982.2,0.0,1.0,1670.1,2.802,1664.904,535.9,451.3,535.9,2980.202,0.0,0.0,43.5,451.3,84.6,1335.9,13.2,0.781,0.99,0.0,0.021,1002.0
83,2020-04-11,83,Rest of population,5744646.0,5620066.4,6961.6,21753.6,0.0,125000.6,24193.9,15754.3,8687.5,422.0,102826.0,0.0,1.0,1566.9,2.802,1527.907,482.9,403.4,482.9,2843.877,0.0,0.0,45.6,403.4,79.5,1265.8,11.7,0.77,0.991,0.0,0.022,1036.0
84,2020-04-12,84,Rest of population,5744598.6,5618649.1,6662.9,20436.1,0.0,126417.9,25728.2,14723.7,9138.3,469.4,105513.4,0.0,1.0,1534.3,2.802,1417.306,450.8,372.9,450.8,2687.382,0.0,0.0,47.4,372.9,78.0,1253.5,10.7,0.756,0.992,0.0,0.022,1106.0
85,2020-04-13,85,Rest of population,5744549.8,5617347.4,6232.0,19148.7,0.0,127719.6,27189.6,13838.1,9547.2,518.2,108053.7,0.0,1.0,1461.4,2.802,1301.747,408.9,334.5,408.9,2540.233,0.0,0.0,48.9,334.5,74.4,1206.9,9.6,0.741,0.992,0.0,0.022,1138.0
86,2020-04-14,86,Rest of population,5744500.6,5616163.1,5804.0,17875.9,0.0,128903.9,28542.6,12961.4,9909.8,567.4,110461.5,0.0,1.0,1353.0,2.802,1184.234,362.6,293.6,362.6,2407.869,0.0,0.0,49.2,293.6,69.0,1127.5,8.3,0.727,0.993,0.0,0.022,1174.0
87,2020-04-15,87,Rest of population,5744452.4,5615066.9,5432.5,16658.9,0.0,130000.1,30051.4,12092.6,10295.2,615.6,112726.6,0.0,1.0,1508.7,2.802,1096.218,385.3,308.3,385.3,2265.075,0.0,0.0,48.2,308.3,77.0,1269.2,8.6,0.711,0.993,0.0,0.023,1239.0
88,2020-04-16,88,Rest of population,5744406.5,5614042.6,4920.7,15501.0,0.0,131024.4,31247.1,11397.7,10584.9,661.5,114862.9,0.0,1.0,1195.7,2.802,1024.362,289.7,228.6,289.7,2136.329,0.0,0.0,45.9,228.6,61.2,1015.8,6.3,0.692,0.994,0.0,0.023,1281.0
89,2020-04-17,89,Rest of population,5744364.2,5613078.2,4339.8,14386.7,0.0,131988.8,32389.2,10802.1,10849.8,703.8,116899.3,0.0,1.0,1142.1,2.802,964.398,264.9,206.4,264.9,2036.402,0.0,0.0,42.3,206.4,58.5,977.8,5.6,0.676,0.994,0.0,0.023,1327.0
90,2020-04-18,90,Rest of population,5744327.1,5612173.1,4060.7,13333.9,0.0,132893.9,33520.7,10007.8,11102.3,740.9,118820.1,0.0,1.0,1131.4,2.802,905.077,252.5,194.5,252.5,1920.739,0.0,0.0,37.1,194.5,58.0,974.9,5.3,0.661,0.995,0.0,0.023,1368.0
91,2020-04-19,91,Rest of population,5744296.5,5611326.9,3762.6,12358.3,0.0,133740.1,34697.7,9306.5,11356.0,771.5,120611.4,0.0,1.0,1177.0,2.802,846.212,253.6,193.2,253.6,1791.338,0.0,0.0,30.5,193.2,60.4,1019.9,5.2,0.647,0.995,0.0,0.023,1393.0
92,2020-04-20,92,Rest of population,5744264.7,5610526.0,3480.0,11478.7,0.0,134541.0,35890.9,8687.3,11603.9,803.3,122259.9,0.0,1.0,1193.2,2.802,800.914,248.0,186.7,248.0,1648.538,0.0,0.0,31.9,186.7,61.3,1039.7,4.9,0.632,0.995,0.0,0.023,1429.0
93,2020-04-21,93,Rest of population,5744232.0,5609762.7,3246.8,10696.4,0.0,135304.3,37114.6,8122.4,11848.8,836.0,123772.8,0.0,1.0,1223.7,2.802,763.267,244.9,182.0,244.9,1512.888,0.0,0.0,32.7,182.0,62.9,1072.3,4.8,0.615,0.996,0.0,0.024,1478.0
94,2020-04-22,94,Rest of population,5744199.1,5609054.0,3035.7,9968.9,0.0,136013.0,38328.0,7591.3,12084.2,868.9,125176.2,0.0,1.0,1213.4,2.802,708.702,235.3,172.8,235.3,1403.374,0.0,0.0,32.8,172.8,62.5,1068.0,4.5,0.601,0.996,0.0,0.024,1509.0
95,2020-04-23,95,Rest of population,5744167.0,5608393.1,2863.9,9308.8,0.0,136673.9,39564.6,7092.9,12317.3,901.0,126465.2,0.0,1.0,1236.5,2.802,660.94,233.1,169.5,233.1,1288.951,0.0,0.0,32.1,169.5,63.7,1092.5,4.3,0.588,0.996,0.0,0.024,1549.0
96,2020-04-24,96,Rest of population,5744135.6,5607774.2,2731.8,8723.7,0.0,137292.8,40816.0,6636.2,12544.2,932.4,127637.8,0.0,1.0,1251.4,2.802,618.891,226.9,162.4,226.9,1172.594,0.0,0.0,31.4,162.4,64.5,1111.4,4.1,0.57,0.996,0.0,0.024,1589.0
97,2020-04-25,97,Rest of population,5744105.0,5607193.8,2566.9,8188.0,0.0,137873.2,42054.6,6253.1,12760.8,963.0,128723.2,0.0,1.0,1238.6,2.802,580.331,216.6,152.7,216.6,1085.442,0.0,0.0,30.6,152.7,63.9,1105.0,3.8,0.552,0.997,0.0,0.024,1599.0
98,2020-04-26,98,Rest of population,5744075.4,5606650.0,2485.8,7687.9,0.0,138417.0,43271.1,5836.4,12966.6,992.6,129737.5,0.0,1.0,1216.6,2.802,543.802,205.8,143.0,205.8,1014.293,0.0,0.0,29.6,143.0,62.8,1089.8,3.5,0.535,0.997,0.0,0.024,1610.0
99,2020-04-27,99,Rest of population,5744047.2,5606140.8,2423.3,7214.0,0.0,138926.2,44490.8,5430.0,13166.5,1020.8,130692.4,0.0,1.0,1219.6,2.802,509.19,199.9,136.8,199.9,954.918,0.0,0.0,28.2,136.8,63.0,1096.6,3.3,0.518,0.997,0.0,0.024,1665.0
100,2020-04-28,100,Rest of population,5744020.5,5605663.5,2370.4,6768.4,0.0,139403.5,45731.3,5044.0,13363.6,1047.5,131588.6,0.0,1.0,1240.5,2.802,477.306,197.1,133.0,197.1,896.18,0.0,0.0,26.7,133.0,64.2,1119.3,3.1,0.501,0.997,0.0,0.024,1699.0
101,2020-04-29,101,Rest of population,5743995.3,5605212.8,2314.5,6356.0,0.0,139854.2,46997.9,4693.2,13558.9,1072.7,132426.5,0.0,1.0,1266.6,2.802,450.709,195.3,129.7,195.3,837.894,0.0,0.0,25.2,129.7,65.5,1146.6,3.0,0.484,0.997,0.0,0.024,1716.0
102,2020-04-30,102,Rest of population,5743971.4,5604791.6,2267.7,5960.2,0.0,140275.4,48324.3,4352.2,13757.6,1096.6,133219.5,0.0,1.0,1326.3,2.802,421.183,198.7,130.0,198.7,793.042,0.0,0.0,23.9,130.0,68.7,1204.4,2.9,0.468,0.998,0.0,0.024,1737.0
103,2020-05-01,103,Rest of population,5743948.9,5604399.4,2218.7,5574.3,0.0,140667.6,49648.5,4021.5,13951.1,1119.1,133975.3,0.0,1.0,1324.3,2.802,392.261,193.5,124.9,193.5,755.764,0.0,0.0,22.5,124.9,68.6,1205.6,2.8,0.453,0.998,0.0,0.024,1754.0
104,2020-05-02,104,Rest of population,5743927.7,5604034.6,2172.8,5216.1,0.0,141032.4,50964.3,3715.6,14138.1,1140.3,134677.0,0.0,1.0,1315.7,2.802,364.765,187.0,118.8,187.0,701.736,0.0,0.0,21.2,118.8,68.2,1201.1,2.6,0.436,0.998,0.0,0.025,1762.0
105,2020-05-03,105,Rest of population,5743907.5,5603694.8,2122.9,4881.2,0.0,141372.2,52274.4,3435.4,14319.2,1160.5,135331.5,0.0,1.0,1310.1,2.802,339.828,181.1,113.1,181.1,654.443,0.0,0.0,20.2,113.1,67.9,1199.3,2.4,0.418,0.998,0.0,0.025,1762.0
106,2020-05-04,106,Rest of population,5743888.4,5603379.2,2070.2,4565.0,0.0,141687.8,53553.7,3174.3,14491.2,1179.6,135944.3,0.0,1.0,1279.3,2.802,315.591,172.0,105.6,172.0,612.807,0.0,0.0,19.1,105.6,66.4,1174.1,2.2,0.4,0.998,0.0,0.025,1784.0
107,2020-05-05,107,Rest of population,5743870.6,5603087.1,2023.6,4264.6,0.0,141979.9,54835.2,2923.8,14659.0,1197.4,136518.9,0.0,1.0,1281.6,2.802,292.068,167.9,101.4,167.9,574.626,0.0,0.0,17.8,101.4,66.5,1178.9,2.0,0.383,0.998,0.0,0.025,1795.0
108,2020-05-06,108,Rest of population,5743854.3,5602816.7,1983.3,3980.2,0.0,142250.3,56115.2,2684.0,14822.4,1213.7,137057.4,0.0,1.0,1279.9,2.802,270.383,163.4,96.9,163.4,538.457,0.0,0.0,16.4,96.9,66.5,1180.2,1.9,0.365,0.998,0.0,0.025,1805.0
109,2020-05-07,109,Rest of population,5743839.3,5602566.1,1944.7,3711.6,0.0,142500.9,57396.6,2458.1,14981.8,1228.7,137561.5,0.0,1.0,1281.4,2.802,250.626,159.4,92.8,159.4,504.185,0.0,0.0,15.0,92.8,66.6,1184.2,1.7,0.347,0.999,0.0,0.025,1810.0
110,2020-05-08,110,Rest of population,5743825.3,5602333.9,1906.5,3457.3,0.0,142733.1,58689.8,2245.7,15138.8,1242.7,138034.2,0.0,1.0,1293.2,2.802,232.231,156.9,89.7,156.9,472.614,0.0,0.0,13.9,89.7,67.2,1197.6,1.6,0.33,0.999,0.0,0.025,1823.0
111,2020-05-09,111,Rest of population,5743812.5,5602119.3,1866.7,3212.8,0.0,142947.7,59985.1,2043.4,15292.3,1255.5,138480.4,0.0,1.0,1295.3,2.802,214.59,153.6,86.2,153.6,446.278,0.0,0.0,12.8,86.2,67.3,1201.8,1.5,0.313,0.999,0.0,0.025,1830.0
112,2020-05-10,112,Rest of population,5743800.9,5601921.6,1815.9,2981.8,0.0,143145.4,61244.0,1860.7,15438.3,1267.1,138897.5,0.0,1.0,1258.9,2.802,197.721,146.0,80.5,146.0,417.042,0.0,0.0,11.6,80.5,65.5,1170.1,1.4,0.296,0.999,0.0,0.025,1833.0
113,2020-05-11,113,Rest of population,5743790.1,5601739.7,1770.5,2764.5,0.0,143327.3,62532.4,1688.0,15584.4,1277.9,139285.9,0.0,1.0,1288.4,2.802,181.864,146.2,79.1,146.2,388.405,0.0,0.0,10.8,79.1,67.0,1199.6,1.3,0.279,0.999,0.0,0.025,1845.0
114,2020-05-12,114,Rest of population,5743780.1,5601572.7,1730.2,2560.3,0.0,143494.3,63837.4,1524.4,15729.3,1287.9,139647.1,0.0,1.0,1305.0,2.802,166.988,144.9,77.0,144.9,361.179,0.0,0.0,10.1,77.0,67.9,1217.0,1.2,0.262,0.999,0.0,0.025,1867.0
115,2020-05-13,115,Rest of population,5743770.6,5601419.9,1698.7,2367.1,0.0,143647.1,65196.8,1366.2,15877.1,1297.4,139983.5,0.0,1.0,1359.4,2.802,152.835,147.8,77.1,147.8,336.488,0.0,0.0,9.5,77.1,70.8,1269.7,1.1,0.245,0.999,0.0,0.025,1870.0
116,2020-05-14,116,Rest of population,5743761.7,5601279.8,1674.9,2185.8,0.0,143787.2,66570.9,1214.6,16023.6,1306.3,140296.0,0.0,1.0,1374.1,2.802,140.071,146.5,74.9,146.5,312.489,0.0,0.0,8.9,74.9,71.5,1285.3,1.1,0.229,0.999,0.0,0.025,1872.0
117,2020-05-15,117,Rest of population,5743753.4,5601151.8,1654.7,2016.3,0.0,143915.2,67968.0,1072.2,16169.7,1314.6,140585.2,0.0,1.0,1397.1,2.802,128.036,146.0,73.3,146.0,289.197,0.0,0.0,8.3,73.3,72.8,1308.6,1.0,0.213,0.999,0.0,0.025,1878.0
118,2020-05-16,118,Rest of population,5743745.5,5601035.1,1638.8,1857.4,0.0,144031.9,69388.3,937.3,16315.5,1322.5,140853.0,0.0,1.0,1420.3,2.802,116.648,145.8,71.8,145.8,267.726,0.0,0.0,7.9,71.8,74.0,1332.1,0.9,0.198,0.999,0.0,0.025,1879.0
119,2020-05-17,119,Rest of population,5743738.0,5600970.4,1627.0,1666.4,0.0,144096.6,70835.4,767.7,16461.5,1330.0,141101.1,0.0,1.0,1447.0,2.802,64.711,146.0,70.6,146.0,248.162,0.0,0.0,7.5,70.6,75.4,1358.7,0.8,0.183,0.999,0.0,0.025,1881.0
120,2020-05-18,120,Rest of population,5743731.0,5600912.6,1611.7,1487.4,0.0,144154.4,72247.4,0.0,16601.6,1337.0,141331.1,0.0,1.0,1412.0,2.802,57.837,140.1,66.5,140.1,229.948,0.0,0.0,7.0,66.5,73.6,1327.3,0.7,0.168,0.999,0.0,0.025,1886.0
121,2020-05-19,121,Rest of population,5743724.5,5600861.2,1598.7,1319.8,0.0,144205.8,73672.2,0.0,16740.7,1343.5,141543.5,0.0,1.0,1424.9,2.802,51.384,139.1,64.8,139.1,212.481,0.0,0.0,6.5,64.8,74.3,1340.9,0.7,0.153,0.999,0.0,0.025,1891.0
122,2020-05-20,122,Rest of population,5743718.4,5600815.9,1591.3,1163.2,0.0,144251.1,75099.8,0.0,16877.9,1349.6,141739.3,0.0,1.0,1427.5,2.802,45.274,137.1,62.7,137.1,195.778,0.0,0.0,6.1,62.7,74.4,1344.8,0.6,0.138,1.0,0.0,0.025,1892.0
123,2020-05-21,123,Rest of population,5743712.7,5600778.3,1582.5,1015.0,0.0,144288.7,76536.7,0.0,17013.8,1355.3,141919.4,0.0,1.0,1437.0,2.802,37.586,135.9,61.0,135.9,180.077,0.0,0.0,5.7,61.0,74.9,1355.0,0.5,0.124,1.0,0.0,0.025,1898.0
124,2020-05-22,124,Rest of population,5743707.4,5600775.5,1559.1,847.1,0.0,144291.5,77824.5,0.0,17133.8,1360.6,142084.8,0.0,1.0,1287.7,2.802,2.802,120.0,52.9,120.0,165.347,0.0,0.0,5.3,52.9,67.2,1215.4,0.4,0.11,1.0,0.0,0.025,1903.0
125,2020-05-23,125,Rest of population,5743702.4,5600772.7,1521.2,693.6,0.0,144294.3,79010.4,0.0,17242.3,1365.6,142236.1,0.0,1.0,1186.0,2.802,2.802,108.5,46.6,108.5,151.333,0.0,0.0,5.0,46.6,61.9,1120.7,0.3,0.092,1.0,0.0,0.025,1905.0
126,2020-05-24,126,Rest of population,5743697.7,5600769.9,1473.1,553.0,0.0,144297.1,80172.1,0.0,17339.2,1370.3,142374.8,0.0,1.0,1161.6,2.802,2.802,96.9,36.3,96.9,138.694,0.0,0.0,4.7,36.3,60.7,1103.6,0.0,0.0,1.0,0.0,0.025,1906.0
127,2020-05-25,127,Rest of population,5743693.3,5600767.1,1424.2,424.6,0.0,144299.9,81302.9,0.0,17435.0,1374.7,142501.6,0.0,1.0,1130.8,2.802,2.802,95.8,35.3,95.8,126.778,0.0,0.0,4.4,35.3,60.4,1074.3,0.0,0.0,1.0,0.0,0.025,1913.0
128,2020-05-26,128,Rest of population,5743689.1,5600764.3,1375.0,307.7,0.0,144302.7,82375.0,0.0,17530.1,1378.9,142617.1,0.0,1.0,1072.1,2.802,2.802,95.1,37.8,95.1,115.502,0.0,0.0,4.1,37.8,57.3,1018.5,0.0,0.0,1.0,0.0,0.025,1915.0
129,2020-05-27,129,Rest of population,5743685.3,5600761.5,1330.9,242.6,0.0,144305.5,83458.4,0.0,17630.6,1382.7,142681.1,0.0,1.0,1083.3,2.802,2.802,100.5,42.6,100.5,64.075,0.0,0.0,3.9,42.6,57.9,1029.2,0.0,0.0,1.0,0.0,0.025,1917.0
130,2020-05-28,130,Rest of population,5743681.7,5600758.7,1271.0,184.6,0.0,144308.3,84271.8,0.0,17709.4,1386.3,142738.4,0.0,1.0,813.4,2.802,2.802,78.8,35.3,78.8,57.269,0.0,0.0,3.6,35.3,43.5,772.7,0.0,0.0,1.0,0.0,0.025,1919.0
131,2020-05-29,131,Rest of population,5743678.3,5600755.9,1247.3,133.1,0.0,144311.1,85402.2,0.0,17823.5,1389.7,142789.3,0.0,1.0,1130.4,2.802,2.802,114.1,53.7,114.1,50.879,0.0,0.0,3.3,53.7,60.4,1073.9,0.0,0.0,1.0,0.0,0.025,1919.0
132,2020-05-30,132,Rest of population,5743675.2,5600753.1,1236.1,88.0,0.0,144313.9,86588.4,0.0,17948.0,1392.8,142834.1,0.0,1.0,1186.3,2.802,2.802,124.5,61.1,124.5,44.829,0.0,0.0,3.1,61.1,63.4,1127.0,0.0,0.0,1.0,0.0,0.025,1919.0
133,2020-05-31,133,Rest of population,5743672.4,5600750.3,1228.7,50.7,0.0,144316.7,87755.3,0.0,18075.2,1395.6,142871.3,0.0,1.0,1166.9,2.802,2.802,127.2,64.9,127.2,37.216,0.0,0.0,2.9,64.9,62.4,1108.5,0.0,0.0,1.0,0.0,0.025,1920.0
134,2020-06-01,134,Rest of population,5743669.7,5600747.5,1241.0,48.1,0.0,144319.5,88915.4,0.0,18206.4,1398.3,142874.1,0.0,1.0,1160.1,2.802,2.802,131.2,69.2,131.2,2.775,0.0,0.0,2.7,69.2,62.0,1102.1,0.0,0.0,1.0,0.0,0.025,1920.0
135,2020-06-02,135,Rest of population,5743667.2,5600744.7,1262.6,45.7,0.0,144322.3,90015.9,0.0,18335.4,1400.8,142876.9,0.0,1.0,1100.5,2.802,2.802,128.9,70.1,128.9,2.775,0.0,0.0,2.5,70.1,58.8,1045.5,0.0,0.0,1.0,0.0,0.025,1920.0
136,2020-06-03,136,Rest of population,5743665.0,5600741.9,1220.2,43.4,0.0,144325.1,91018.8,0.0,18388.9,1403.0,142879.7,0.0,1.0,1002.9,2.802,2.802,53.6,0.0,53.6,2.775,0.0,0.0,2.3,0.0,53.6,952.7,-0.0,0.0,1.0,0.0,0.025,1921.0
137,2020-06-04,137,Rest of population,5743662.8,5600739.1,1191.3,41.3,0.0,144327.9,92252.1,0.0,18454.9,1405.2,142882.4,0.0,1.0,1233.4,2.802,2.802,65.9,0.0,65.9,2.775,0.0,0.0,2.1,0.0,65.9,1171.7,0.0,0.0,1.0,0.0,0.025,1921.0
138,2020-06-05,138,Rest of population,5743660.9,5600736.3,1153.2,39.4,0.0,144330.7,93302.1,0.0,18511.0,1407.1,142885.2,0.0,1.0,1049.9,2.802,2.802,56.1,0.0,56.1,2.775,0.0,0.0,1.9,0.0,56.1,997.4,0.0,0.0,1.0,0.0,0.025,1921.0
139,2020-06-06,139,Rest of population,5743659.1,5600733.5,1111.5,37.6,0.0,144333.5,94384.8,0.0,18568.8,1408.9,142888.0,0.0,1.0,1082.7,2.802,2.802,57.9,0.0,57.9,2.775,0.0,0.0,1.8,0.0,57.9,1028.6,0.0,0.0,1.0,0.0,0.025,1921.0
140,2020-06-07,140,Rest of population,5743657.5,5600730.7,1092.5,36.0,0.0,144336.3,95489.5,0.0,18627.8,1410.5,142890.8,0.0,1.0,1104.7,2.802,2.802,59.0,0.0,59.0,2.775,0.0,0.0,1.6,0.0,59.0,1049.5,0.0,0.0,1.0,0.0,0.025,1921.0
141,2020-06-08,141,Rest of population,5743656.0,5600727.9,1039.0,34.6,0.0,144339.1,96601.2,0.0,18687.3,1412.0,142893.5,0.0,1.0,1111.7,2.802,2.802,59.4,0.0,59.4,2.775,0.0,0.0,1.5,0.0,59.4,1056.1,0.0,0.0,1.0,0.0,0.025,1923.0
142,2020-06-09,142,Rest of population,5743654.6,5600725.1,980.2,33.2,0.0,144341.9,97808.9,0.0,18751.8,1413.4,142896.3,0.0,1.0,1207.7,2.802,2.802,64.5,0.0,64.5,2.775,0.0,0.0,1.4,0.0,64.5,1147.3,0.0,0.0,1.0,0.0,0.025,1934.0
143,2020-06-10,143,Rest of population,5743653.3,5600722.3,926.1,32.0,0.0,144344.7,99154.0,0.0,18823.7,1414.7,142899.1,0.0,1.0,1345.2,2.802,2.802,71.9,0.0,71.9,2.775,0.0,0.0,1.3,0.0,71.9,1277.9,0.0,0.0,1.0,0.0,0.025,1936.0
144,2020-06-11,144,Rest of population,5743652.2,5600719.5,869.9,30.9,0.0,144347.5,100533.1,0.0,18897.4,1415.8,142901.8,0.0,1.0,1379.1,2.802,2.802,73.7,0.0,73.7,2.775,0.0,0.0,1.1,0.0,73.7,1310.1,-0.0,0.0,1.0,0.0,0.025,1937.0
145,2020-06-12,145,Rest of population,5743651.6,5600716.7,816.5,30.2,0.0,144350.3,101922.6,0.0,18971.6,1416.4,142904.6,0.0,1.0,1389.5,2.802,2.802,74.3,0.0,74.3,2.775,0.0,0.0,0.6,0.0,74.3,1320.0,0.0,0.0,1.0,0.0,0.025,1938.0
146,2020-06-13,146,Rest of population,5743651.0,5600713.9,840.8,29.7,0.0,144353.1,103369.7,0.0,19048.9,1417.0,142907.4,0.0,1.0,1447.1,2.802,2.802,77.3,0.0,77.3,2.775,0.0,0.0,0.6,0.0,77.3,1374.7,0.0,0.0,1.0,0.0,0.025,1938.0
147,2020-06-14,147,Rest of population,5743650.5,5600711.1,856.7,29.2,0.0,144355.9,104889.6,0.0,19130.2,1417.5,142910.2,0.0,1.0,1519.9,2.802,2.802,81.2,0.0,81.2,2.775,0.0,0.0,0.5,0.0,81.2,1443.9,0.0,0.0,1.0,0.0,0.025,1938.0
148,2020-06-15,148,Rest of population,5743650.0,5600708.3,883.6,28.8,0.0,144358.7,106431.3,0.0,19212.6,1418.0,142912.9,0.0,1.0,1541.7,2.802,2.802,82.4,0.0,82.4,2.775,0.0,0.0,0.4,0.0,82.4,1464.7,0.0,0.0,1.0,0.0,0.025,1939.0
149,2020-06-16,149,Rest of population,5743649.7,5600705.5,910.4,28.5,0.0,144361.5,108006.3,0.0,19296.7,1418.3,142915.7,0.0,1.0,1575.0,2.802,2.802,84.2,0.0,84.2,2.775,0.0,0.0,0.4,0.0,84.2,1496.2,0.0,0.0,1.0,0.0,0.025,1954.0
150,2020-06-17,150,Rest of population,5743649.6,5600702.7,943.0,28.5,0.0,144364.3,109710.6,0.0,19387.8,1418.4,142918.5,0.0,1.0,1704.3,2.802,2.802,91.1,0.0,91.1,2.775,0.0,0.0,0.0,0.0,91.1,1619.0,0.0,0.0,1.0,0.0,0.025,1956.0
151,2020-06-18,151,Rest of population,5743649.6,5600699.9,985.7,28.5,0.0,144367.1,111610.0,0.0,19489.3,1418.4,142921.3,0.0,1.0,1899.4,2.802,2.802,101.5,0.0,101.5,2.775,0.0,0.0,0.0,0.0,101.5,1804.5,0.0,0.0,1.0,0.0,0.025,1956.0
152,2020-06-19,152,Rest of population,5743649.6,5600697.1,1027.7,28.5,0.0,144369.9,113591.1,0.0,19595.2,1418.4,142924.0,0.0,1.0,1981.1,2.802,2.802,105.9,0.0,105.9,2.775,0.0,0.0,0.0,0.0,105.9,1882.1,-0.0,0.0,1.0,0.0,0.025,1956.0
