,dates,days,day1,population,susceptibles,isolated,isolatedinfected,infectednotisolated,infected,importedinfections,accumulatedinfected,tested_mit,confirmed,deaths,recovered,beta,susceptibleprop,newtested_mit,newimportedinfections,newinfected,newisolated,newisolatedinfected,newconfirmed,newrecovered,requireddxtests,actualdxtests,newdeaths,truepositives,falsepositives,truenegatives,falsenegatives,ppv,npv,incidence,prevalence,reff,positive rate,detection rate,actualdeaths,actualcases,actualtests_mit
237,2020-07-17,711,711,65243161.900000006,61956406.9,14150.7,62.400000000000006,26931.300000000003,28339.300000000003,0.0,3314052.1,2296905.8,58002.6,30837.1,3258430.7,0.0,2.9,46163.7,15.0,1747.64,1681.3999999999999,114.1,560.5,1426.472,0.0,0.0,13.600000000000001,98.5,460.6,45599.5,5.2,0.1761759971382579,0.9998859766646859,2.6786561979915322e-05,0.050322745010921974,0.6166842511988652,0.036422557117388774,0.9620974571422031,30155.0,214355.0357142857,46163.71428571428
238,2020-07-18,714,714,65243148.5,61954629.3,14392.099999999999,63.599999999999994,27256.0,28694.4,0.0,3315814.7,2343069.5,58562.2,30850.5,3259839.7,0.0,2.9,46163.7,15.0,1762.621,1679.1,113.2,559.8,1409.108,0.0,0.0,13.399999999999999,98.9,460.6,45599.0,5.2,0.17676496872207328,0.9998859754145453,2.7016185461987632e-05,0.05034956582452486,0.6142735167837627,0.03637273442120107,0.9526154516484258,30158.0,215102.42857142858,46163.71428571428
239,2020-07-19,717,717,65243135.199999996,61952835.5,14561.0,64.80000000000001,27616.300000000003,29081.200000000004,0.0,3317593.6,2389233.3,59121.3,30863.8,3261233.6,0.0,2.9,46163.7,15.0,1778.8020000000001,1677.3,112.60000000000001,559.2,1393.695,0.0,0.0,13.2,99.4,460.6,45598.5,5.2,0.17750000000000002,0.9998859741643771,2.726420173627708e-05,0.05037663793937359,0.6116673314718787,0.03633374274592375,0.9429379998448393,30158.0,215839.2857142857,46163.71428571428
240,2020-07-20,720,720,65243122.199999996,61951023.9,14629.6,65.69999999999999,28014.1,29500.8,0.0,3319390.1,2435396.9,59680.4,30876.800000000003,3262612.5,0.0,2.9,46163.7,15.0,1796.588,1677.2,112.4,559.1,1378.942,0.0,0.0,13.1,99.8,460.6,45598.1,5.2,0.1780870806566738,0.9998859731642228,2.7536818279368e-05,0.05040398419191534,0.6089963662002387,0.03633157654174168,0.9335473686788512,30182.0,216575.85714285713,46163.71428571428
241,2020-07-21,723,723,65243109.4,61949193.2,14701.3,66.9,28443.8,29953.4,0.0,3321205.8,2481560.6,60239.899999999994,30889.6,3263977.5999999996,0.0,2.9,46163.7,15.0,1815.7089999999998,1678.5,113.0,559.5,1365.1860000000001,0.0,0.0,13.0,100.30000000000001,460.6,45597.6,5.300000000000001,0.178819753966839,0.9998837793210519,2.7829896776808124e-05,0.05043162765016837,0.6061779297174944,0.03635973719610863,0.9244322741144094,30169.0,217396.07142857142,46163.71428571428
242,2020-07-22,726,726,65243096.5,61947340.8,14753.899999999998,67.5,28783.2,30308.6,0.0,3323043.3000000003,2527724.3,60799.9,30902.5,3265462.0999999996,0.0,2.9,46163.7,15.0,1837.3960000000002,1679.8999999999999,113.6,560.0,1484.402,0.0,0.0,12.8,100.80000000000001,460.6,45597.100000000006,5.4,0.17955112219451372,0.9998815854393948,2.8162305263975328e-05,0.0504596037988479,0.6062292550629196,0.03639006405465766,0.9142830396931307,30175.0,218234.75,46163.71428571428
243,2020-07-23,729,729,65243083.7,61945464.2,14787.6,67.80000000000001,29036.199999999997,30570.2,0.0,3324904.7,2573888.0,61360.2,30915.3,3267064.1999999997,0.0,2.9,46163.7,15.0,1861.4920000000002,1681.1,114.0,560.4,1602.2089999999998,0.0,0.0,12.8,101.6,460.6,45596.2,5.4,0.18071860547847737,0.9998815831023472,2.853163729291968e-05,0.0504879477362901,0.6089237231028911,0.03641605850484255,0.9030927879356988,30186.0,219105.07142857142,46163.71428571428
244,2020-07-24,732,732,65243070.900000006,61943561.2,14802.8,67.80000000000001,29206.6,30741.9,0.0,3326792.8,2620051.8,61921.1,30928.100000000002,3268782.9,0.0,2.9,46163.7,15.0,1888.128,1682.5,114.6,560.9,1718.665,0.0,0.0,12.7,102.5,460.6,45595.2,5.4,0.18202805895933227,0.9998815805055197,2.8939900804086765e-05,0.050516700923714485,0.6141871517375308,0.036446385363391585,0.8910942478476036,30196.0,220016.7142857143,46163.71428571428
245,2020-07-25,735,735,65243058.400000006,61941629.2,14821.800000000001,68.1,29418.1,30956.3,0.0,3328709.8,2666215.4,62482.4,30940.6,3270487.9,0.0,2.9,46163.7,15.0,1916.894,1683.9,115.0,561.3,1704.947,0.0,0.0,12.7,103.5,460.5,45594.1,5.5,0.18351063829787234,0.9998793849068851,2.938081149181688e-05,0.050545901447195174,0.6192258118702817,0.03647671222194062,0.8784523296541176,30196.0,220988.07142857142,46163.71428571428
246,2020-07-26,738,738,65243045.9,61939674.599999994,14845.0,68.1,29661.1,31203.6,0.0,3330649.4000000004,2712379.2,63044.600000000006,30953.1,3272182.6,0.0,2.9,46163.7,15.0,1939.623,1686.5,116.0,562.2,1694.822,0.0,0.0,12.5,104.60000000000001,460.5,45593.0,5.5,0.185099982304017,0.9998793819972148,2.9729191414099814e-05,0.050575448378935975,0.6216023151174864,0.03653303353067454,0.8694988665323107,30196.0,221952.9642857143,46163.71428571428
247,2020-07-27,741,741,65243033.599999994,61937703.0,14871.099999999999,68.4,29920.9,31469.1,0.0,3332605.9,2758542.8,63607.600000000006,30965.4,3273876.5,0.0,2.9,46163.7,15.0,1956.566,1689.3,117.0,563.0,1693.8,0.0,0.0,12.3,106.0,460.5,45591.7,5.6,0.18711385701676964,0.9998771857105575,2.998888757986876e-05,0.0506052572638192,0.6217419627507619,0.0365936872477726,0.8634004679627469,30214.0,222918.5357142857,46163.71428571428
248,2020-07-28,744,744,65243021.60000001,61935720.10000001,14910.3,68.69999999999999,30183.3,31738.300000000003,0.0,3334573.9000000004,2854256.5,64171.6,30977.4,3275578.3000000003,0.0,2.9,95713.6,15.0,1967.9789999999998,1692.3000000000002,118.2,564.0,1701.7089999999998,0.0,0.0,12.100000000000001,222.4,954.8,94524.70000000001,11.7,0.1889228678219504,0.9998762381474227,3.01638236816426e-05,0.05063524678936697,0.6200644016850303,0.017680872937597167,0.8599177125365669,30227.0,224002.25,95713.57142857143
249,2020-07-29,747,747,65243009.8,61933722.9,14951.4,69.0,30451.199999999997,32014.0,0.0,3336556.0,2949970.0,64736.899999999994,30989.200000000004,3277287.9,0.0,2.9,95713.6,15.0,1982.164,1695.5,119.6,565.2,1709.6280000000002,0.0,0.0,11.899999999999999,225.6,954.8,94521.40000000001,11.899999999999999,0.19112165367671977,0.9998741184323409,3.0381247065030407e-05,0.050665455351203,0.6191553695258324,0.0177143060129386,0.8553782633525783,30241.0,225134.25,95713.57142857143
250,2020-07-30,750,750,65242998.0,61931709.5,14994.8,69.6,30727.3,32298.4,0.0,3338554.6,3047522.4,65303.200000000004,31001.0,3279005.1,0.0,2.9,97552.4,15.0,1998.4630000000002,1699.2,121.0,566.4,1717.202,0.0,0.0,11.8,233.3,973.0,96333.70000000001,12.3,0.1934013097902678,0.9998723351254852,3.0631072471562394e-05,0.0506959168246683,0.61874984519357,0.01741833107130117,0.8502534197530802,30257.0,226333.07142857142,97552.39285714286
251,2020-07-31,753,753,65242986.3,61929678.6,16869.2,75.6,30880.5,32592.799999999996,0.0,3340570.5,3145793.9,66480.29999999999,31012.7,3280729.9,0.0,2.9,98271.5,15.0,2015.9099999999999,3531.6,253.89999999999998,1177.2,1724.917,0.0,0.0,11.7,237.89999999999998,980.2,97040.8,12.6,0.19530416221985059,0.9998701745636938,3.0898493682224354e-05,0.05072664492673598,0.6185139049115143,0.03593717405351501,1.7518639224965402,30268.0,227607.2142857143,98271.42857142857
252,2020-08-01,756,756,65242974.9,61927630.099999994,18752.5,82.19999999999999,31040.199999999997,32896.8,0.0,3342603.9,3209238.5,67660.8,31024.100000000002,3282463.0,0.0,2.9,63444.700000000004,15.0,2033.5149999999999,3540.8999999999996,257.6,1180.3000000000002,1733.0680000000002,0.0,0.0,11.5,154.9,632.8,62648.8,8.1,0.19664847022978293,0.9998707245331321,3.116833656216372e-05,0.05075764563274076,0.6181497896451934,0.05581080846784679,1.741270656965894,30268.0,228956.14285714287,63444.642857142855
253,2020-08-02,759,759,65242962.4,61925563.5,20712.1,88.80000000000001,31194.199999999997,33202.899999999994,0.0,3344655.5,3276020.9,68867.1,31036.6,3284210.9,0.0,2.9,66782.3,15.0,2051.504,3619.4,266.5,1206.4,1747.942,0.0,0.0,12.5,164.0,666.0999999999999,65943.6,8.6,0.19756655824599448,0.9998696025303173,3.144406575873078e-05,0.05078890930311282,0.6178689210882183,0.054196995311631975,1.7642666063531927,30268.0,230413.89285714287,66782.35714285714
254,2020-08-03,762,762,65242949.0,61923165.400000006,22704.7,96.0,31653.3,33823.6,0.0,3347038.6,3346192.9,70085.20000000001,31050.0,3285974.9,0.0,2.9,70172.0,15.0,2383.151,3654.3,276.8,1218.1,1764.007,0.0,0.0,13.5,173.6,699.9,69289.40000000001,9.1,0.19874069834001143,0.9998686840263497,3.652733416449339e-05,0.050825240900744695,0.7045823034804101,0.05207632674001026,1.5333900369720594,30298.0,231978.75,70172.0
255,2020-08-04,765,765,65242934.599999994,61920440.8,23403.199999999997,99.0,32514.9,34752.2,0.0,3349748.2,3416364.9,70872.9,31064.4,3287756.6,0.0,2.8,70172.0,15.0,2709.608,2363.1,183.5,787.8000000000001,1781.663,0.0,0.0,14.4,175.0,699.9,69288.0,9.200000000000001,0.20002285975540063,0.9998672385031431,4.153105645250973e-05,0.05086656233884367,0.7796939474335439,0.03367582511543066,0.872118771423763,30300.0,233498.57142857142,70172.0
256,2020-08-05,768,768,65242920.3,61917386.099999994,24225.699999999997,102.30000000000001,33674.5,35992.1,0.0,3352788.1,3491065.7,71703.1,31078.699999999997,3289557.3,0.0,2.8,74700.8,15.0,3039.803,2490.3,197.9,830.1,1800.6419999999998,0.0,0.0,14.3,187.9,745.0,73758.0,9.8,0.20141494265194557,0.9998671507080324,4.6592074450720136e-05,0.0509129478681536,0.8445750595269518,0.033336992374914325,0.8192307198854664,30311.0,235072.82142857142,74700.82142857143
257,2020-08-06,771,771,65242906.1,61914316.3,25174.800000000003,106.19999999999999,34817.600000000006,37225.5,0.0,3355842.8000000003,3565038.9,72576.6,31092.9,3291379.4000000004,0.0,2.8,73973.2,15.0,3054.7430000000004,2620.4,209.4,873.5,1822.1680000000001,0.0,0.0,14.200000000000001,187.7,737.8,73037.8,9.8,0.20280929227444625,0.9998658409037394,4.682107500419881e-05,0.05095956171700942,0.8206049616526306,0.0354236399128333,0.8578135705687843,30315.0,236748.89285714287,73973.17857142857
258,2020-08-07,774,774,65242892.0,61911201.8,24311.0,104.69999999999999,36111.6,38479.7,0.0,3358942.1999999997,3636872.4,73451.4,31107.0,3293225.5,0.0,2.8,71833.5,15.0,3099.4880000000003,2624.6000000000004,211.1,874.9,1846.0819999999999,0.0,0.0,14.200000000000001,183.8,716.4,70923.6,9.6,0.20417684958898022,0.9998646613997394,4.750690695930524e-05,0.051006862172817226,0.8054865292608832,0.03653727021515032,0.8467850173964216,30328.0,238552.25,71833.57142857143
259,2020-08-08,777,777,65242877.7,61908003.2,23612.1,103.19999999999999,37451.4,39791.5,0.0,3362125.8000000003,3713342.5,74384.4,31121.300000000003,3295098.0,0.0,2.8,76470.1,15.0,3183.536,2798.7,226.7,932.8,1872.516,0.0,0.0,14.200000000000001,227.2,762.2,75468.5,12.0,0.22963412168991304,0.9998410185412127,4.8795149941707735e-05,0.05105545030243202,0.8000542829498762,0.036598618283485956,0.8791168059666986,30329.0,240495.5357142857,76470.03571428571
260,2020-08-09,780,780,65242863.5,61904691.5,22812.800000000003,101.69999999999999,38884.6,41187.9,0.0,3365422.4,3798455.8000000003,75309.8,31135.5,3296999.1,0.0,2.8,85113.4,15.0,3296.6730000000002,2776.4,226.39999999999998,925.5,1901.062,0.0,0.0,14.200000000000001,287.4,848.1,83962.6,15.100000000000001,0.2531043593130779,0.9998201903600598,5.052925060531717e-05,0.051105771897948654,0.8003984179819802,0.032620010480135915,0.8421824063229807,30329.0,242559.75,85113.39285714286
261,2020-08-10,783,783,65242849.3,61901268.300000004,21903.3,99.30000000000001,40421.6,42673.2,0.0,3368830.7,3888083.8,76210.1,31149.7,3298922.7,0.0,2.7,89627.8,15.0,3408.1620000000003,2700.9,221.9,900.3000000000001,1923.623,0.0,0.0,14.3,339.3,892.7,88377.9,17.8,0.2754058441558442,0.9997986327389228,5.2238092550626854e-05,0.05115780558038872,0.7986656730688114,0.030134623409254716,0.7924799349326704,30344.0,244791.10714285713,89627.85714285714
262,2020-08-11,786,786,65242835.0,61897718.9,22542.2,103.5,41923.3,44267.9,0.0,3372365.0,3977711.6,77199.7,31164.0,3300863.1999999997,0.0,2.7,89627.8,15.0,3534.45,2968.7,274.1,989.6000000000001,1940.4470000000001,0.0,0.0,14.3,341.0,892.7,88376.2,18.0,0.27640431223149875,0.9997963667299439,5.417376482796923e-05,0.051211769077784554,0.7984227849073482,0.03312253564184327,0.8399326627905331,30358.0,247004.17857142858,89627.85714285714
263,2020-08-12,789,789,65242820.5,61894038.7,23492.800000000003,110.10000000000001,43485.899999999994,45981.899999999994,0.0,3376030.1999999997,4074399.9000000004,78335.2,31178.5,3302814.9,0.0,2.7,96688.29999999999,15.0,3665.176,3406.6,346.8,1135.5,1951.784,0.0,0.0,14.3,373.29999999999995,962.8999999999999,95332.4,19.7,0.2793743451579105,0.9997933973137456,5.617746093610407e-05,0.05126773604154651,0.7970910292963101,0.035232804796443834,0.9294505911857984,30376.0,249326.25,96688.35714285714
264,2020-08-13,792,792,65242806.099999994,61890218.7,24604.0,119.10000000000001,45122.9,47821.600000000006,0.0,3379835.3000000003,4171088.3,79567.3,31192.9,3304780.9000000004,0.0,2.7,96688.29999999999,15.0,3805.043,3696.2,409.4,1232.1,1965.871,0.0,0.0,14.5,383.29999999999995,962.8,95322.0,20.2,0.2847485327984548,0.9997881315933553,5.83212652467442e-05,0.05132584878197016,0.7956745487394817,0.03822799656214868,0.9713950670202675,30393.0,251606.07142857142,96688.35714285714
265,2020-08-14,795,795,65242791.5,61886248.6,25715.8,127.80000000000001,46893.4,49794.899999999994,0.0,3383790.4,4267776.6,80801.09999999999,31207.5,3306762.8,0.0,2.7,96688.29999999999,15.0,3955.03,3701.2,411.3,1233.6999999999998,1982.056,0.0,0.0,14.6,396.8,962.7,95308.0,20.9,0.29187201176903277,0.9997807590352978,6.062018361062923e-05,0.05138625774465827,0.7942640712201452,0.0382797091271643,0.9358209672240159,30412.0,254236.39285714287,96688.35714285714
266,2020-08-15,798,798,65242776.7,61882132.2,26962.3,137.7,48769.5,51897.299999999996,0.0,3387891.9,4364465.0,82137.2,31222.300000000003,3308762.2,0.0,2.7,96688.29999999999,15.0,4101.505,4008.6000000000004,450.20000000000005,1336.1,1999.379,0.0,0.0,14.7,410.09999999999997,962.5,95294.09999999999,21.5,0.2987760454611686,0.9997744335659641,6.286527348245127e-05,0.0514489077531858,0.7903118273975718,0.04145899762432477,0.9773485586388412,30413.0,257092.89285714287,96688.35714285714
267,2020-08-16,801,801,65242761.8,61877863.2,28261.0,148.2,50767.899999999994,54134.4,0.0,3392145.7,4478497.9,83483.4,31237.2,3310779.1,0.0,2.7,114032.9,15.0,4253.913,4038.5,462.4,1346.2,2016.8609999999999,0.0,0.0,14.900000000000002,501.7,1135.0,112369.79999999999,26.4,0.3065314352049856,0.9997651166142628,6.520130176340879e-05,0.0515138906949215,0.7858058831353076,0.035415217888872426,0.949361211665589,30414.0,260142.14285714287,114032.89285714286
268,2020-08-17,804,804,65242746.8,61873434.6,29674.9,159.60000000000002,52887.0,56513.3,0.0,3396559.3999999994,4597825.4,84842.9,31252.199999999997,3312813.8,0.0,2.7,119327.5,15.0,4413.578,4078.7,478.70000000000005,1359.6000000000001,2034.722,0.0,0.0,15.0,544.2,1187.6,117567.1,28.700000000000003,0.3142395195750087,0.9997559436646547,6.764856197011007e-05,0.05158132305980715,0.7809804063822146,0.03418072112463598,0.9241255054289285,30434.0,263382.9285714286,119327.5
269,2020-08-18,807,807,65242731.599999994,61868833.400000006,30862.5,169.2,54885.600000000006,58735.7,0.0,3401145.5,4722081.1,86215.7,31267.4,3315177.6,0.0,2.7,124255.70000000001,15.0,4586.259,4118.3,494.79999999999995,1372.8,2363.68,0.0,0.0,15.2,588.1,1236.3,122400.20000000001,31.0,0.32235255426441567,0.999746796568195,7.029532466724616e-05,0.05165139498849555,0.7808298871044357,0.03314375115185862,0.8979649862774868,30456.0,266614.89285714284,124255.64285714286
