days,dates,day1,compartment,population,susceptibles,isolated,infected,accumulatedinfected,tested_mit,infectednotisolated,confirmed,deaths,recovered,beta,susceptibleprop,newtested_mit,newinfected,newisolated,newisolatedinfected,newconfirmed,newrecovered,requireddxtests,actualdxtests,newdeaths,truepositives,falsepositives,truenegatives,falsenegatives,ppv,npv,incidence,prevalence
90,2020-04-18,90,Other high contact ,2359856.2,2293688.9,7058.0,528.93196,66597.1,80646.3,0.0,14956.6,430.8,65638.4,0.0,1.0,5222.9,169.53594,295.1,35.8,295.1,1226.7,0.0,0.0,19.6,35.8,259.3,4925.9,1.9,0.121,1.0,0.0,0.028
91,2020-04-19,91,Other high contact ,2359837.1,2293065.6,6607.9,0.0,66738.4,85760.6,0.0,15212.3,449.9,66771.6,0.0,1.0,5114.3,141.35873,255.7,0.0,255.7,1133.2,0.0,0.0,19.1,0.0,255.7,4858.6,0.0,0.0,1.0,0.0,0.028
92,2020-04-20,92,Other high contact ,2359818.7,2292013.8,6190.7,0.0,66849.2,90632.0,0.0,15455.8,468.3,67804.8,0.0,1.0,4871.4,110.73264,243.6,0.0,243.6,1033.3,0.0,0.0,18.5,0.0,243.6,4627.9,0.0,0.0,1.0,0.0,0.028
93,2020-04-21,93,Other high contact ,2359800.9,2291067.9,5797.1,0.0,66929.0,95142.1,0.0,15681.4,486.1,68733.0,0.0,1.0,4510.1,79.86703,225.5,0.0,225.5,928.1,0.0,0.0,17.8,0.0,225.5,4284.6,0.0,0.0,1.0,0.0,0.028
94,2020-04-22,94,Other high contact ,2359783.8,2290224.8,5468.9,0.0,66978.4,100171.3,0.0,15932.8,503.2,69559.1,0.0,1.0,5029.1,49.3253,251.5,0.0,251.5,826.1,0.0,0.0,17.0,0.0,251.5,4777.7,0.0,0.0,1.0,0.0,0.028
95,2020-04-23,95,Other high contact ,2359767.6,2289485.0,5121.3,0.0,66997.5,104157.0,0.0,16132.1,519.4,70282.6,0.0,1.0,3985.7,19.13483,199.3,0.0,199.3,723.6,0.0,0.0,16.2,0.0,199.3,3786.4,-0.0,0.0,1.0,0.0,0.028
96,2020-04-24,96,Other high contact ,2359752.2,2288852.8,4799.5,0.0,66997.5,107964.1,0.0,16322.5,534.8,70899.4,0.0,1.0,3807.1,0.0,190.4,0.0,190.4,616.8,0.0,0.0,15.4,0.0,190.4,3616.8,0.0,0.0,1.0,0.0,0.028
97,2020-04-25,97,Other high contact ,2359737.7,2288333.3,4508.1,0.0,66997.5,111735.6,0.0,16511.0,549.3,71404.4,0.0,1.0,3771.4,0.0,188.6,0.0,188.6,505.0,0.0,0.0,14.5,0.0,188.6,3582.9,-0.0,0.0,1.0,0.0,0.028
98,2020-04-26,98,Other high contact ,2359724.1,2287929.8,4253.5,0.0,66997.5,115658.9,0.0,16707.2,562.9,71794.3,0.0,1.0,3923.3,0.0,196.2,0.0,196.2,389.9,0.0,0.0,13.7,0.0,196.2,3727.1,0.0,0.0,1.0,0.0,0.028
99,2020-04-27,99,Other high contact ,2359711.2,2287644.7,4027.0,0.0,66997.5,119636.3,0.0,16906.1,575.8,72066.5,0.0,1.0,3977.4,0.0,198.9,0.0,198.9,272.2,0.0,0.0,12.8,0.0,198.9,3778.6,0.0,0.0,1.0,0.0,0.028
100,2020-04-28,100,Other high contact ,2359699.2,2287473.6,3828.3,0.0,66997.5,123715.4,0.0,17110.0,587.8,72225.6,0.0,1.0,4079.1,0.0,204.0,0.0,204.0,159.1,0.0,0.0,12.0,0.0,204.0,3875.2,0.0,0.0,1.0,0.0,0.028
101,2020-04-29,101,Other high contact ,2359688.0,2287410.0,3647.7,0.0,66997.5,127760.1,0.0,17312.3,599.0,72278.0,0.0,1.0,4044.7,0.0,202.2,0.0,202.2,52.4,0.0,0.0,11.2,0.0,202.2,3842.5,0.0,0.0,1.0,0.0,0.028
102,2020-04-30,102,Other high contact ,2359677.7,2287399.7,3489.0,0.0,66997.5,131881.9,0.0,17518.3,609.3,72278.0,0.0,1.0,4121.7,0.0,206.1,0.0,206.1,0.0,0.0,0.0,10.3,0.0,206.1,3915.6,-0.0,0.0,1.0,0.0,0.028
103,2020-05-01,103,Other high contact ,2359668.2,2287390.2,3348.7,0.0,66997.5,136053.3,0.0,17726.9,618.8,72278.0,0.0,1.0,4171.4,0.0,208.6,0.0,208.6,0.0,0.0,0.0,9.4,0.0,208.6,3962.9,0.0,0.0,1.0,0.0,0.028
104,2020-05-02,104,Other high contact ,2359659.8,2287381.8,3220.2,0.0,66997.5,140181.9,0.0,17933.3,627.2,72278.0,0.0,1.0,4128.6,0.0,206.4,0.0,206.4,0.0,0.0,0.0,8.5,0.0,206.4,3922.1,-0.0,0.0,1.0,0.0,0.028
105,2020-05-03,105,Other high contact ,2359652.2,2287374.2,3101.0,0.0,66997.5,144237.1,0.0,18136.1,634.8,72278.0,0.0,1.0,4055.3,0.0,202.8,0.0,202.8,0.0,0.0,0.0,7.5,0.0,202.8,3852.5,-0.0,0.0,1.0,0.0,0.028
106,2020-05-04,106,Other high contact ,2359645.6,2287367.6,2994.1,0.0,66997.5,148302.6,0.0,18339.4,641.4,72278.0,0.0,1.0,4065.4,0.0,203.3,0.0,203.3,0.0,0.0,0.0,6.6,0.0,203.3,3862.2,0.0,0.0,1.0,0.0,0.028
107,2020-05-05,107,Other high contact ,2359640.0,2287362.0,2901.5,0.0,66997.5,152437.7,0.0,18546.1,647.0,72278.0,0.0,1.0,4135.1,0.0,206.8,0.0,206.8,0.0,0.0,0.0,5.6,0.0,206.8,3928.4,0.0,0.0,1.0,0.0,0.028
108,2020-05-06,108,Other high contact ,2359635.4,2287357.4,2822.4,0.0,66997.5,156659.7,0.0,18757.2,651.6,72278.0,0.0,1.0,4222.0,0.0,211.1,0.0,211.1,0.0,0.0,0.0,4.6,0.0,211.1,4010.9,0.0,0.0,1.0,0.0,0.028
109,2020-05-07,109,Other high contact ,2359631.8,2287353.8,2761.2,0.0,66997.5,161080.9,0.0,18978.3,655.2,72278.0,0.0,1.0,4421.1,0.0,221.1,0.0,221.1,0.0,0.0,0.0,3.6,0.0,221.1,4200.1,0.0,0.0,1.0,0.0,0.028
110,2020-05-08,110,Other high contact ,2359629.3,2287351.4,2705.8,0.0,66997.5,165495.1,0.0,19199.0,657.7,72278.0,0.0,1.0,4414.3,0.0,220.7,0.0,220.7,0.0,0.0,0.0,2.5,0.0,220.7,4193.6,0.0,0.0,1.0,0.0,0.028
111,2020-05-09,111,Other high contact ,2359627.9,2287349.9,2654.5,0.0,66997.5,169880.9,0.0,19418.3,659.1,72278.0,0.0,1.0,4385.7,0.0,219.3,0.0,219.3,0.0,0.0,0.0,1.5,0.0,219.3,4166.4,0.0,0.0,1.0,0.0,0.028
112,2020-05-10,112,Other high contact ,2359627.4,2287349.4,2607.4,0.0,66997.5,174248.0,0.0,19636.6,659.6,72278.0,0.0,1.0,4367.1,0.0,218.4,0.0,218.4,0.0,0.0,0.0,0.5,0.0,218.4,4148.8,0.0,0.0,1.0,0.0,0.028
113,2020-05-11,113,Other high contact ,2359627.4,2287349.4,2559.9,0.0,66997.5,178512.3,0.0,19849.9,659.6,72278.0,0.0,1.0,4264.3,0.0,213.2,0.0,213.2,0.0,0.0,0.0,0.0,0.0,213.2,4051.1,0.0,0.0,1.0,0.0,0.028
114,2020-05-12,114,Other high contact ,2359627.4,2287349.4,2517.5,0.0,66997.5,182784.1,0.0,20063.5,659.6,72278.0,0.0,1.0,4271.9,0.0,213.6,0.0,213.6,0.0,0.0,0.0,0.0,0.0,213.6,4058.3,0.0,0.0,1.0,0.0,0.028
115,2020-05-13,115,Other high contact ,2359627.4,2287349.4,2479.1,0.0,66997.5,187050.6,0.0,20276.8,659.6,72278.0,0.0,1.0,4266.4,0.0,213.3,0.0,213.3,0.0,0.0,0.0,0.0,0.0,213.3,4053.1,0.0,0.0,1.0,0.0,0.028
116,2020-05-14,116,Other high contact ,2359627.4,2287349.4,2444.7,0.0,66997.5,191322.0,0.0,20490.3,659.6,72278.0,0.0,1.0,4271.4,0.0,213.6,0.0,213.6,0.0,0.0,0.0,0.0,0.0,213.6,4057.9,0.0,0.0,1.0,0.0,0.028
117,2020-05-15,117,Other high contact ,2359627.4,2287349.4,2415.8,0.0,66997.5,195632.7,0.0,20705.9,659.6,72278.0,0.0,1.0,4310.7,0.0,215.5,0.0,215.5,0.0,0.0,0.0,0.0,0.0,215.5,4095.2,0.0,0.0,1.0,0.0,0.028
118,2020-05-16,118,Other high contact ,2359627.4,2287349.4,2390.1,0.0,66997.5,199950.3,0.0,20921.8,659.6,72278.0,0.0,1.0,4317.6,0.0,215.9,0.0,215.9,0.0,0.0,0.0,0.0,0.0,215.9,4101.7,0.0,0.0,1.0,0.0,0.028
119,2020-05-17,119,Other high contact ,2359627.4,2287349.4,2360.9,0.0,66997.5,204146.7,0.0,21131.6,659.6,72278.0,0.0,1.0,4196.4,0.0,209.8,0.0,209.8,0.0,0.0,0.0,0.0,0.0,209.8,3986.6,0.0,0.0,1.0,0.0,0.028
120,2020-05-18,120,Other high contact ,2359627.4,2287349.4,2339.6,0.0,66997.5,208441.4,0.0,21346.3,659.6,72278.0,0.0,1.0,4294.7,0.0,214.7,0.0,214.7,0.0,0.0,0.0,0.0,0.0,214.7,4080.0,0.0,0.0,1.0,0.0,0.028
121,2020-05-19,121,Other high contact ,2359627.4,2287349.4,2323.1,0.0,66997.5,212791.3,0.0,21563.8,659.6,72278.0,0.0,1.0,4349.9,0.0,217.5,0.0,217.5,0.0,0.0,0.0,0.0,0.0,217.5,4132.4,0.0,0.0,1.0,0.0,0.028
122,2020-05-20,122,Other high contact ,2359627.4,2287349.4,2317.4,0.0,66997.5,217322.6,0.0,21790.4,659.6,72278.0,0.0,1.0,4531.3,0.0,226.6,0.0,226.6,0.0,0.0,0.0,0.0,0.0,226.6,4304.7,0.0,0.0,1.0,0.0,0.028
123,2020-05-21,123,Other high contact ,2359627.4,2287349.4,2314.6,0.0,66997.5,221903.0,0.0,22019.4,659.6,72278.0,0.0,1.0,4580.4,0.0,229.0,0.0,229.0,0.0,0.0,0.0,0.0,0.0,229.0,4351.4,0.0,0.0,1.0,0.0,0.028
124,2020-05-22,124,Other high contact ,2359627.4,2287349.4,2316.0,0.0,66997.5,226560.0,0.0,22252.2,659.6,72278.0,0.0,1.0,4657.0,0.0,232.9,0.0,232.9,0.0,0.0,0.0,0.0,0.0,232.9,4424.2,0.0,0.0,1.0,0.0,0.028
125,2020-05-23,125,Other high contact ,2359627.4,2287349.4,2321.1,0.0,66997.5,231294.4,0.0,22489.0,659.6,72278.0,0.0,1.0,4734.4,0.0,236.7,0.0,236.7,0.0,0.0,0.0,0.0,0.0,236.7,4497.7,0.0,0.0,1.0,0.0,0.028
126,2020-05-24,126,Other high contact ,2359627.4,2287349.4,2330.2,0.0,66997.5,236117.9,0.0,22730.1,659.6,72278.0,0.0,1.0,4823.4,0.0,241.2,0.0,241.2,0.0,0.0,0.0,0.0,0.0,241.2,4582.3,-0.0,0.0,1.0,0.0,0.028
127,2020-05-25,127,Other high contact ,2359627.4,2287349.4,2332.5,0.0,66997.5,240824.6,0.0,22965.5,659.6,72278.0,0.0,1.0,4706.7,0.0,235.3,0.0,235.3,0.0,0.0,0.0,0.0,0.0,235.3,4471.4,-0.0,0.0,1.0,0.0,0.028
128,2020-05-26,128,Other high contact ,2359627.4,2287349.4,2336.7,0.0,66997.5,245574.1,0.0,23203.0,659.6,72278.0,0.0,1.0,4749.6,0.0,237.5,0.0,237.5,0.0,0.0,0.0,0.0,0.0,237.5,4512.1,0.0,0.0,1.0,0.0,0.028
129,2020-05-27,129,Other high contact ,2359627.4,2287349.4,2341.0,0.0,66997.5,250332.6,0.0,23440.9,659.6,72278.0,0.0,1.0,4758.4,0.0,237.9,0.0,237.9,0.0,0.0,0.0,0.0,0.0,237.9,4520.5,0.0,0.0,1.0,0.0,0.028
130,2020-05-28,130,Other high contact ,2359627.4,2287349.4,2346.4,0.0,66997.5,255122.4,0.0,23680.4,659.6,72278.0,0.0,1.0,4789.9,0.0,239.5,0.0,239.5,0.0,0.0,0.0,0.0,0.0,239.5,4550.4,0.0,0.0,1.0,0.0,0.028
131,2020-05-29,131,Other high contact ,2359627.4,2287349.4,2326.4,0.0,66997.5,259414.9,0.0,23895.0,659.6,72278.0,0.0,1.0,4292.4,0.0,214.6,0.0,214.6,0.0,0.0,0.0,0.0,0.0,214.6,4077.8,0.0,0.0,1.0,0.0,0.028
132,2020-05-30,132,Other high contact ,2359627.4,2287349.4,2291.4,0.0,66997.5,263368.1,0.0,24092.7,659.6,72278.0,0.0,1.0,3953.3,0.0,197.7,0.0,197.7,0.0,0.0,0.0,0.0,0.0,197.7,3755.6,0.0,0.0,1.0,0.0,0.028
133,2020-05-31,133,Other high contact ,2359627.4,2287349.4,2255.9,0.0,66997.5,267240.3,0.0,24286.3,659.6,72278.0,0.0,1.0,3872.1,0.0,193.6,0.0,193.6,0.0,0.0,0.0,0.0,0.0,193.6,3678.5,0.0,0.0,1.0,0.0,0.028
134,2020-06-01,134,Other high contact ,2359627.4,2287349.4,2218.7,0.0,66997.5,271009.7,0.0,24474.7,659.6,72278.0,0.0,1.0,3769.4,0.0,188.5,0.0,188.5,0.0,0.0,0.0,0.0,0.0,188.5,3581.0,0.0,0.0,1.0,0.0,0.028
135,2020-06-02,135,Other high contact ,2359627.4,2287349.4,2175.6,0.0,66997.5,274583.4,0.0,24653.4,659.6,72278.0,0.0,1.0,3573.7,0.0,178.7,0.0,178.7,0.0,0.0,0.0,0.0,0.0,178.7,3395.0,0.0,0.0,1.0,0.0,0.028
136,2020-06-03,136,Other high contact ,2359627.4,2287349.4,2138.6,0.0,66997.5,278194.6,0.0,24834.0,659.6,72278.0,0.0,1.0,3611.1,0.0,180.6,0.0,180.6,0.0,0.0,0.0,0.0,0.0,180.6,3430.6,0.0,0.0,1.0,0.0,0.028
137,2020-06-04,137,Other high contact ,2359627.4,2287349.4,2060.3,0.0,66997.5,280905.9,0.0,24969.5,659.6,72278.0,0.0,1.0,2711.3,0.0,135.6,0.0,135.6,0.0,0.0,0.0,0.0,0.0,135.6,2575.7,0.0,0.0,1.0,0.0,0.028
138,2020-06-05,138,Other high contact ,2359627.4,2287349.4,2042.6,0.0,66997.5,284673.9,0.0,25157.9,659.6,72278.0,0.0,1.0,3768.0,0.0,188.4,0.0,188.4,0.0,0.0,0.0,0.0,0.0,188.4,3579.6,0.0,0.0,1.0,0.0,0.028
139,2020-06-06,139,Other high contact ,2359627.4,2287349.4,2036.1,0.0,66997.5,288628.1,0.0,25355.7,659.6,72278.0,0.0,1.0,3954.3,0.0,197.7,0.0,197.7,0.0,0.0,0.0,0.0,0.0,197.7,3756.6,0.0,0.0,1.0,0.0,0.028
140,2020-06-07,140,Other high contact ,2359627.4,2287349.4,2027.0,0.0,66997.5,292517.7,0.0,25550.1,659.6,72278.0,0.0,1.0,3889.6,0.0,194.5,0.0,194.5,0.0,0.0,0.0,0.0,0.0,194.5,3695.1,-0.0,0.0,1.0,0.0,0.028
141,2020-06-08,141,Other high contact ,2359627.4,2287349.4,2017.6,0.0,66997.5,296384.7,0.0,25743.5,659.6,72278.0,0.0,1.0,3867.0,0.0,193.4,0.0,193.4,0.0,0.0,0.0,0.0,0.0,193.4,3673.6,0.0,0.0,1.0,0.0,0.028
142,2020-06-09,142,Other high contact ,2359627.4,2287349.4,1999.3,0.0,66997.5,300053.0,0.0,25926.9,659.6,72278.0,0.0,1.0,3668.3,0.0,183.4,0.0,183.4,0.0,0.0,0.0,0.0,0.0,183.4,3484.9,-0.0,0.0,1.0,0.0,0.028
143,2020-06-10,143,Other high contact ,2359627.4,2287349.4,1966.5,0.0,66997.5,303395.9,0.0,26094.0,659.6,72278.0,0.0,1.0,3342.9,0.0,167.1,0.0,167.1,0.0,0.0,0.0,0.0,0.0,167.1,3175.7,-0.0,0.0,1.0,0.0,0.028
144,2020-06-11,144,Other high contact ,2359627.4,2287349.4,1975.4,0.0,66997.5,307507.1,0.0,26299.6,659.6,72278.0,0.0,1.0,4111.3,0.0,205.6,0.0,205.6,0.0,0.0,0.0,0.0,0.0,205.6,3905.7,0.0,0.0,1.0,0.0,0.028
145,2020-06-12,145,Other high contact ,2359627.4,2287349.4,1952.8,0.0,66997.5,311006.9,0.0,26474.6,659.6,72278.0,0.0,1.0,3499.7,0.0,175.0,0.0,175.0,0.0,0.0,0.0,0.0,0.0,175.0,3324.7,0.0,0.0,1.0,0.0,0.028
146,2020-06-13,146,Other high contact ,2359627.4,2287349.4,1938.0,0.0,66997.5,314615.9,0.0,26655.0,659.6,72278.0,0.0,1.0,3609.0,0.0,180.5,0.0,180.5,0.0,0.0,0.0,0.0,0.0,180.5,3428.6,-0.0,0.0,1.0,0.0,0.028
147,2020-06-14,147,Other high contact ,2359627.4,2287349.4,1928.3,0.0,66997.5,318298.3,0.0,26839.2,659.6,72278.0,0.0,1.0,3682.4,0.0,184.1,0.0,184.1,0.0,0.0,0.0,0.0,0.0,184.1,3498.3,0.0,0.0,1.0,0.0,0.028
148,2020-06-15,148,Other high contact ,2359627.4,2287349.4,1920.8,0.0,66997.5,322003.9,0.0,27024.4,659.6,72278.0,0.0,1.0,3705.6,0.0,185.3,0.0,185.3,0.0,0.0,0.0,0.0,0.0,185.3,3520.3,0.0,0.0,1.0,0.0,0.028
149,2020-06-16,149,Other high contact ,2359627.4,2287349.4,1930.0,0.0,66997.5,326029.6,0.0,27225.7,659.6,72278.0,0.0,1.0,4025.7,0.0,201.3,0.0,201.3,0.0,0.0,0.0,0.0,0.0,201.3,3824.4,0.0,0.0,1.0,0.0,0.028
150,2020-06-17,150,Other high contact ,2359627.4,2287349.4,1961.2,0.0,66997.5,330513.4,0.0,27449.9,659.6,72278.0,0.0,1.0,4483.9,0.0,224.2,0.0,224.2,0.0,0.0,0.0,0.0,0.0,224.2,4259.7,0.0,0.0,1.0,0.0,0.028
151,2020-06-18,151,Other high contact ,2359627.4,2287349.4,1994.9,0.0,66997.5,335110.3,0.0,27679.8,659.6,72278.0,0.0,1.0,4596.9,0.0,229.8,0.0,229.8,0.0,0.0,0.0,0.0,0.0,229.8,4367.0,0.0,0.0,1.0,0.0,0.028
152,2020-06-19,152,Other high contact ,2359627.4,2287349.4,2027.0,0.0,66997.5,339742.0,0.0,27911.3,659.6,72278.0,0.0,1.0,4631.7,0.0,231.6,0.0,231.6,0.0,0.0,0.0,0.0,0.0,231.6,4400.1,0.0,0.0,1.0,0.0,0.028
153,2020-06-20,153,Other high contact ,2359627.4,2287349.4,2065.5,0.0,66997.5,344565.6,0.0,28152.5,659.6,72278.0,0.0,1.0,4823.6,0.0,241.2,0.0,241.2,0.0,0.0,0.0,0.0,0.0,241.2,4582.4,0.0,0.0,1.0,0.0,0.028
154,2020-06-21,154,Other high contact ,2359627.4,2287349.4,2112.3,0.0,66997.5,349632.0,0.0,28405.8,659.6,72278.0,0.0,1.0,5066.4,0.0,253.3,0.0,253.3,0.0,0.0,0.0,0.0,0.0,253.3,4813.1,0.0,0.0,1.0,0.0,0.028
155,2020-06-22,155,Other high contact ,2359627.4,2287349.4,2158.0,0.0,66997.5,354771.1,0.0,28662.8,659.6,72278.0,0.0,1.0,5139.1,0.0,257.0,0.0,257.0,0.0,0.0,0.0,0.0,0.0,257.0,4882.2,0.0,0.0,1.0,0.0,0.028
156,2020-06-23,156,Other high contact ,2359627.4,2287349.4,2204.7,0.0,66997.5,360021.0,0.0,28925.3,659.6,72278.0,0.0,1.0,5249.9,0.0,262.5,0.0,262.5,0.0,0.0,0.0,0.0,0.0,262.5,4987.4,-0.0,0.0,1.0,0.0,0.028
157,2020-06-24,157,Other high contact ,2359627.4,2287349.4,2268.3,0.0,66997.5,365701.9,0.0,29209.3,659.6,72278.0,0.0,1.0,5680.9,0.0,284.0,0.0,284.0,0.0,0.0,0.0,0.0,0.0,284.0,5396.8,-0.0,0.0,1.0,0.0,0.028
158,2020-06-25,158,Other high contact ,2359627.4,2287349.4,2358.0,0.0,66997.5,372033.3,0.0,29525.9,659.6,72278.0,0.0,1.0,6331.4,0.0,316.6,0.0,316.6,0.0,0.0,0.0,0.0,0.0,316.6,6014.9,0.0,0.0,1.0,0.0,0.028
159,2020-06-26,159,Other high contact ,2359627.4,2287349.4,2452.4,0.0,66997.5,378637.0,0.0,29856.1,659.6,72278.0,0.0,1.0,6603.7,0.0,330.2,0.0,330.2,0.0,0.0,0.0,0.0,0.0,330.2,6273.5,0.0,0.0,1.0,0.0,0.028
160,2020-06-27,160,Other high contact ,2359627.4,2287349.4,2554.5,0.0,66997.5,385583.6,0.0,30203.4,659.6,72278.0,0.0,1.0,6946.6,0.0,347.3,0.0,347.3,0.0,0.0,0.0,0.0,0.0,347.3,6599.2,0.0,0.0,1.0,0.0,0.028
161,2020-06-28,161,Other high contact ,2359627.4,2287349.4,2647.6,0.0,66997.5,392555.4,0.0,30552.0,659.6,72278.0,0.0,1.0,6971.9,0.0,348.6,0.0,348.6,0.0,0.0,0.0,0.0,0.0,348.6,6623.3,0.0,0.0,1.0,0.0,0.028
162,2020-06-29,162,Other high contact ,2359627.4,2287349.4,2729.1,0.0,66997.5,399480.0,0.0,30898.2,659.6,72278.0,0.0,1.0,6924.6,0.0,346.2,0.0,346.2,0.0,0.0,0.0,0.0,0.0,346.2,6578.3,0.0,0.0,1.0,0.0,0.028
163,2020-06-30,163,Other high contact ,2359627.4,2287349.4,2809.1,0.0,66997.5,406537.6,0.0,31251.1,659.6,72278.0,0.0,1.0,7057.6,0.0,352.9,0.0,352.9,0.0,0.0,0.0,0.0,0.0,352.9,6704.7,0.0,0.0,1.0,0.0,0.028
164,2020-07-01,164,Other high contact ,2359627.4,2287349.4,2875.9,0.0,66997.5,413492.6,0.0,31598.9,659.6,72278.0,0.0,1.0,6955.0,0.0,347.8,0.0,347.8,0.0,0.0,0.0,0.0,0.0,347.8,6607.2,0.0,0.0,1.0,0.0,0.028
165,2020-07-02,165,Other high contact ,2359627.4,2287349.4,2935.0,0.0,66997.5,420427.1,0.0,31945.6,659.6,72278.0,0.0,1.0,6934.6,0.0,346.7,0.0,346.7,0.0,0.0,0.0,0.0,0.0,346.7,6587.8,0.0,0.0,1.0,0.0,0.028
166,2020-07-03,166,Other high contact ,2359627.4,2287349.4,3008.2,0.0,66997.5,427760.6,0.0,32312.3,659.6,72278.0,0.0,1.0,7333.4,0.0,366.7,0.0,366.7,0.0,0.0,0.0,0.0,0.0,366.7,6966.8,0.0,0.0,1.0,0.0,0.028
167,2020-07-04,167,Other high contact ,2359627.4,2287349.4,3085.6,0.0,66997.5,435324.0,0.0,32690.4,659.6,72278.0,0.0,1.0,7563.4,0.0,378.2,0.0,378.2,0.0,0.0,0.0,0.0,0.0,378.2,7185.3,0.0,0.0,1.0,0.0,0.028
168,2020-07-05,168,Other high contact ,2359627.4,2287349.4,3171.1,0.0,66997.5,443205.9,0.0,33084.5,659.6,72278.0,0.0,1.0,7881.9,0.0,394.1,0.0,394.1,0.0,0.0,0.0,0.0,0.0,394.1,7487.8,0.0,0.0,1.0,0.0,0.028
169,2020-07-06,169,Other high contact ,2359627.4,2287349.4,3261.1,0.0,66997.5,451347.9,0.0,33491.6,659.6,72278.0,0.0,1.0,8142.0,0.0,407.1,0.0,407.1,0.0,0.0,0.0,0.0,0.0,407.1,7734.9,0.0,0.0,1.0,0.0,0.028
170,2020-07-07,170,Other high contact ,2359627.4,2287349.4,3302.6,0.0,66997.5,458700.6,0.0,33859.3,659.6,72278.0,0.0,1.0,7352.7,0.0,367.6,0.0,367.6,0.0,0.0,0.0,0.0,0.0,367.6,6985.1,0.0,0.0,1.0,0.0,0.028
171,2020-07-08,171,Other high contact ,2359627.4,2287349.4,3396.1,0.0,66997.5,467174.7,0.0,34283.0,659.6,72278.0,0.0,1.0,8474.1,0.0,423.7,0.0,423.7,0.0,0.0,0.0,0.0,0.0,423.7,8050.4,0.0,0.0,1.0,0.0,0.028
172,2020-07-09,172,Other high contact ,2359627.4,2287349.4,3404.6,0.0,66997.5,474137.3,0.0,34631.1,659.6,72278.0,0.0,1.0,6962.6,0.0,348.1,0.0,348.1,0.0,0.0,0.0,0.0,0.0,348.1,6614.4,0.0,0.0,1.0,0.0,0.028
173,2020-07-10,173,Other high contact ,2359627.4,2287349.4,3335.9,0.0,66997.5,479573.1,0.0,34902.9,659.6,72278.0,0.0,1.0,5435.9,0.0,271.8,0.0,271.8,0.0,0.0,0.0,0.0,0.0,271.8,5164.1,0.0,0.0,1.0,0.0,0.028
174,2020-07-11,174,Other high contact ,2359627.4,2287349.4,3201.7,0.0,66997.5,483560.7,0.0,35102.3,659.6,72278.0,0.0,1.0,3987.6,0.0,199.4,0.0,199.4,0.0,0.0,0.0,0.0,0.0,199.4,3788.2,0.0,0.0,1.0,0.0,0.028
175,2020-07-12,175,Other high contact ,2359627.4,2287349.4,3026.7,0.0,66997.5,486463.4,0.0,35247.4,659.6,72278.0,0.0,1.0,2902.7,0.0,145.1,0.0,145.1,0.0,0.0,0.0,0.0,0.0,145.1,2757.6,0.0,0.0,1.0,0.0,0.028
176,2020-07-13,176,Other high contact ,2359627.4,2287349.4,2842.8,0.0,66997.5,488839.7,0.0,35366.2,659.6,72278.0,0.0,1.0,2376.3,0.0,118.8,0.0,118.8,0.0,0.0,0.0,0.0,0.0,118.8,2257.5,0.0,0.0,1.0,0.0,0.028
177,2020-07-14,177,Other high contact ,2359627.4,2287349.4,2677.3,0.0,66997.5,491216.0,0.0,35485.0,659.6,72278.0,0.0,1.0,2376.3,0.0,118.8,0.0,118.8,0.0,0.0,0.0,0.0,0.0,118.8,2257.5,0.0,0.0,1.0,0.0,0.028
178,2020-07-15,178,Other high contact ,2359627.4,2287349.4,2409.6,0.0,66997.5,491216.0,0.0,35485.0,659.6,72278.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028
179,2020-07-16,179,Other high contact ,2359627.4,2287349.4,2168.7,0.0,66997.5,491216.0,0.0,35485.0,659.6,72278.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028
180,2020-07-17,180,Other high contact ,2359627.4,2287349.4,2575.0,0.0,66997.5,503681.1,0.0,36108.3,659.6,72278.0,0.0,1.0,12465.1,0.0,623.3,0.0,623.3,0.0,0.0,0.0,0.0,0.0,623.3,11841.9,0.0,0.0,1.0,0.0,0.028
181,2020-07-18,181,Other high contact ,2359627.4,2287349.4,2940.8,0.0,66997.5,516146.3,0.0,36731.6,659.6,72278.0,0.0,1.0,12465.1,0.0,623.3,0.0,623.3,0.0,0.0,0.0,0.0,0.0,623.3,11841.9,0.0,0.0,1.0,0.0,0.028
182,2020-07-19,182,Other high contact ,2359627.4,2287349.4,3365.6,0.0,66997.5,530524.1,0.0,37450.5,659.6,72278.0,0.0,1.0,14377.9,0.0,718.9,0.0,718.9,0.0,0.0,0.0,0.0,0.0,718.9,13659.0,-0.0,0.0,1.0,0.0,0.028
183,2020-07-20,183,Other high contact ,2359627.4,2287349.4,3747.9,0.0,66997.5,544902.0,0.0,38169.3,659.6,72278.0,0.0,1.0,14377.9,0.0,718.9,0.0,718.9,0.0,0.0,0.0,0.0,0.0,718.9,13659.0,-0.0,0.0,1.0,0.0,0.028
184,2020-07-21,184,Other high contact ,2359627.4,2287349.4,4140.8,0.0,66997.5,560255.3,0.0,38937.0,659.6,72278.0,0.0,1.0,15353.3,0.0,767.7,0.0,767.7,0.0,0.0,0.0,0.0,0.0,767.7,14585.6,-0.0,0.0,1.0,0.0,0.028
