,Code,Country,Severities,Trigger Dates,Score,Long Sev,Long Trig,Method
138,TH,Thailand,"[0.0, 1.0, 0.65, 0.95, 1.0, 0.8, 1.0, 0.8, 0.15, 0.75, 0.8, 0.75, 0.8, 0.85, 0.9, 0.95, 0.9]","[1, 14, 103, 122, 137, 398, 425, 452, 479, 506, 523, 575, 594, 616, 631, 652, 667]",0.005043485186684137,"[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.65, 0.95, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8, 1.0, 0.8, 0.15, 0.75, 0.8, 0.8, 0.75, 0.8, 0.8, 0.85, 0.9, 0.95, 0.9, 0.95]","[1, 14, 27, 40, 49, 76, 103, 122, 137, 162, 169, 176, 183, 190, 197, 204, 211, 218, 225, 232, 239, 246, 253, 260, 267, 274, 281, 288, 295, 302, 309, 316, 323, 330, 337, 344, 371, 398, 425, 452, 479, 506, 523, 550, 575, 594, 601, 616, 631, 652, 667, 692]",Old result good enough
139,TL,Timor-Leste,"[0.0, 1.0, 0.0, 0.5, 0.6, 0.9, 0.65, 0.9, 1.0, 0.9]","[1, 14, 459, 495, 504, 525, 594, 630, 656, 688]",0.009778374203313487,"[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.5, 0.6, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.65, 0.65, 0.9, 0.9, 1.0, 1.0, 0.9]","[1, 14, 27, 40, 53, 66, 79, 92, 105, 118, 131, 144, 157, 170, 183, 196, 209, 222, 235, 248, 261, 274, 287, 300, 313, 326, 339, 352, 365, 378, 391, 404, 417, 430, 443, 450, 459, 468, 495, 504, 525, 532, 539, 546, 553, 560, 567, 594, 607, 630, 637, 656, 665, 688]",Old result good enough
140,MU,Mauritius,"[0.0, 1.0, 0.0, 0.95, 1.0, 0.5, 0.85, 1.0, 0.9, 0.55, 0.0, 0.55, 0.85, 0.85]","[1, 14, 73, 116, 137, 460, 487, 514, 541, 568, 595, 649, 676, 695]",1.4549272117011864,"[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.95, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.5, 0.85, 1.0, 0.9, 0.55, 0.0, 0.0, 0.55, 0.85, 0.85]","[1, 14, 27, 40, 53, 66, 73, 80, 93, 116, 137, 164, 191, 218, 245, 272, 299, 326, 349, 364, 379, 406, 433, 460, 487, 514, 541, 568, 595, 622, 649, 676, 695]",reoptimized on extend
141,TT,Trinidad and Tobago,"[0.0, 1.0, 0.5, 1.0, 0.65, 0.5, 0.85, 0.9, 0.75, 0.9, 0.6, 0.85, 0.9, 0.75, 0.5, 0.55, 0.8, 0.85, 0.8, 0.85, 0.8, 0.8]","[1, 14, 96, 117, 225, 250, 271, 316, 341, 366, 383, 402, 429, 456, 483, 504, 525, 544, 596, 607, 656, 671]",0.00879901156996288,"[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.5, 1.0, 1.0, 1.0, 1.0, 0.65, 0.5, 0.85, 0.85, 0.85, 0.9, 0.75, 0.9, 0.6, 0.85, 0.9, 0.75, 0.5, 0.55, 0.8, 0.85, 0.85, 0.85, 0.85, 0.85, 0.85, 0.8, 0.85, 0.85, 0.85, 0.85, 0.85, 0.8, 0.8]","[1, 14, 27, 40, 53, 66, 73, 96, 117, 144, 171, 198, 225, 250, 271, 278, 293, 316, 341, 366, 383, 402, 429, 456, 483, 504, 525, 544, 557, 566, 573, 580, 587, 596, 607, 614, 621, 628, 635, 656, 669]",Old result good enough
142,TN,Tunisia,"[0.0, 1.0, 0.75, 0.95, 1.0, 0.5, 0.75, 0.7, 0.85, 0.9, 0.85, 0.8, 0.85, 0.9, 0.85, 0.75, 0.85, 0.75, 0.8, 0.85, 0.75]","[1, 14, 93, 118, 135, 251, 278, 305, 328, 345, 373, 392, 405, 422, 454, 471, 505, 546, 597, 622, 684]",0.009609933033898376,"[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.75, 0.95, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.5, 0.75, 0.7, 0.85, 0.9, 0.9, 0.85, 0.8, 0.85, 0.9, 0.9, 0.85, 0.75, 0.75, 0.85, 0.85, 0.85, 0.75, 0.75, 0.75, 0.8, 0.85, 0.85, 0.85, 0.85, 0.75]","[1, 14, 27, 40, 53, 66, 93, 118, 135, 162, 169, 176, 183, 190, 197, 224, 251, 278, 305, 328, 345, 352, 373, 392, 405, 422, 435, 454, 471, 484, 505, 512, 519, 546, 569, 576, 597, 622, 635, 642, 657, 684]",Old result good enough
143,TR,Turkey,"[0.0, 1.0, 0.0, 0.15, 0.8, 0.95, 0.9, 0.85, 0.8, 0.85, 0.75, 0.85, 0.75, 0.8, 0.85, 0.8, 0.75, 0.8, 0.85, 0.7, 0.65, 0.7, 0.75, 0.8, 0.85, 0.75, 0.6, 0.65, 0.75, 0.8, 0.75]","[1, 14, 87, 98, 119, 144, 163, 182, 209, 218, 243, 285, 337, 352, 373, 390, 407, 420, 437, 452, 465, 484, 497, 516, 539, 564, 583, 603, 626, 655, 664]",0.011293016385833405,"[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.15, 0.8, 0.95, 0.9, 0.85, 0.8, 0.85, 0.75, 0.75, 0.85, 0.85, 0.75, 0.8, 0.85, 0.8, 0.75, 0.8, 0.85, 0.7, 0.65, 0.7, 0.75, 0.8, 0.85, 0.75, 0.6, 0.6, 0.65, 0.75, 0.75, 0.75, 0.8, 0.75, 0.85]","[1, 14, 27, 40, 53, 64, 87, 98, 119, 144, 163, 182, 209, 218, 243, 262, 285, 310, 337, 352, 373, 390, 407, 420, 437, 452, 465, 484, 497, 516, 539, 564, 583, 590, 603, 626, 633, 640, 655, 664, 687]",Old result good enough
144,UG,Uganda,"[0.0, 1.0, 0.7, 0.8, 0.9, 0.7, 0.9, 0.85, 0.95, 1.0, 0.75, 0.85, 0.55, 0.4, 0.85, 1.0, 0.95, 0.85, 0.85]","[1, 14, 221, 248, 273, 323, 344, 374, 404, 452, 479, 496, 523, 544, 567, 586, 605, 655, 670]",0.009189418623551791,"[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.7, 0.8, 0.9, 0.9, 0.7, 0.9, 0.9, 0.85, 0.85, 0.95, 0.95, 1.0, 0.75, 0.85, 0.55, 0.4, 0.85, 1.0, 0.95, 0.95, 0.95, 0.95, 0.85, 0.85]","[1, 14, 27, 40, 53, 66, 79, 92, 105, 118, 131, 144, 157, 170, 183, 194, 221, 248, 273, 300, 323, 344, 351, 374, 383, 404, 431, 452, 479, 496, 523, 544, 567, 586, 605, 614, 621, 628, 655, 670]",Old result good enough
145,UA,Ukraine,"[0.0, 1.0, 0.3, 0.8, 0.85, 0.9, 0.85, 0.75, 0.8, 0.85, 0.8, 0.75, 0.8, 0.85, 0.9, 0.85, 0.8, 0.75, 0.8, 0.75, 0.7, 0.75]","[1, 14, 114, 133, 152, 171, 178, 241, 260, 374, 387, 440, 474, 493, 527, 561, 578, 600, 615, 626, 639, 693]",0.005853563808971686,"[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.3, 0.8, 0.85, 0.9, 0.85, 0.85, 0.85, 0.75, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.85, 0.8, 0.8, 0.8, 0.8, 0.8, 0.75, 0.75, 0.8, 0.85, 0.85, 0.9, 0.9, 0.85, 0.8, 0.8, 0.75, 0.8, 0.75, 0.7, 0.7, 0.75]","[1, 14, 27, 40, 53, 60, 87, 114, 133, 152, 171, 178, 195, 222, 241, 260, 287, 300, 307, 314, 321, 348, 355, 374, 387, 394, 401, 408, 415, 440, 459, 474, 493, 500, 527, 540, 561, 578, 585, 600, 615, 626, 639, 666, 693]",Old result good enough
146,AE,United Arab Emirates,"[0.0, 1.0, 0.7, 0.6, 0.9, 0.95, 0.8, 0.75, 0.8, 0.65, 0.85, 0.7, 0.65, 0.7, 0.5, 0.65, 0.75, 0.85, 0.75, 0.65, 0.6, 0.55, 0.65, 0.75, 0.9]","[1, 14, 93, 120, 145, 162, 181, 208, 223, 242, 269, 286, 336, 366, 391, 410, 438, 459, 493, 514, 533, 547, 562, 581, 674]",0.011613410829597534,"[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.7, 0.6, 0.9, 0.95, 0.8, 0.75, 0.8, 0.65, 0.85, 0.7, 0.7, 0.65, 0.65, 0.7, 0.5, 0.65, 0.65, 0.75, 0.85, 0.85, 0.75, 0.65, 0.6, 0.6, 0.55, 0.65, 0.75, 0.75, 0.75, 0.75, 0.75, 0.75, 0.75, 0.9]","[1, 14, 27, 40, 53, 66, 93, 120, 145, 162, 181, 208, 223, 242, 269, 286, 313, 336, 345, 366, 391, 410, 417, 438, 459, 472, 493, 514, 533, 540, 547, 562, 581, 588, 603, 612, 627, 642, 655, 674]",Old result good enough
147,GB,United Kingdom,"[0.0, 1.0, 0.0, 0.85, 0.9, 0.95, 0.9, 0.95, 0.75, 0.6, 0.7, 0.75, 0.65, 0.8, 0.85, 0.9, 0.8, 0.65, 0.95, 0.5, 0.55, 0.3, 0.4, 0.45, 0.6, 0.5]","[1, 14, 78, 120, 139, 166, 193, 220, 247, 274, 324, 343, 383, 406, 427, 454, 477, 504, 519, 546, 561, 584, 599, 614, 650, 675]",0.013660415794591924,"[0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.85, 0.9, 0.95, 0.9, 0.95, 0.75, 0.6, 0.6, 0.7, 0.75, 0.75, 0.65, 0.8, 0.85, 0.9, 0.8, 0.65, 0.95, 0.5, 0.55, 0.3, 0.4, 0.45, 0.45, 0.6, 0.5]","[1, 14, 27, 40, 53, 78, 97, 120, 139, 166, 193, 220, 247, 274, 301, 324, 343, 360, 383, 406, 427, 454, 477, 504, 519, 546, 561, 584, 599, 614, 629, 650, 675]",Old result good enough
148,NZ,New Zealand,"[0.0, 1.0, 0.0, 0.95, 1.0, 0.0, 0.9, 1.0, 0.5, 0.35, 1.0, 0.85, 1.0, 0.45, 1.0, 0.5, 1.0, 0.3, 0.75, 0.9, 0.4, 0.65]","[1, 14, 94, 147, 201, 245, 272, 291, 399, 426, 445, 472, 487, 514, 529, 554, 569, 596, 623, 650, 677, 700]",0.09919730952962355,"[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.95, 0.95, 1.0, 1.0, 0.0, 0.9, 1.0, 1.0, 1.0, 1.0, 0.5, 0.35, 1.0, 0.85, 1.0, 0.45, 1.0, 0.5, 1.0, 0.3, 0.75, 0.9, 0.4, 0.65]","[1, 14, 27, 40, 53, 66, 77, 94, 103, 110, 117, 124, 147, 174, 201, 228, 245, 272, 291, 318, 345, 372, 399, 426, 445, 472, 487, 514, 529, 554, 569, 596, 623, 650, 677, 700]",reoptimized on extend
149,NI,Nicaragua,"[0.0, 1.0, 0.8, 0.75, 0.6, 0.9, 0.95, 0.9, 0.95, 0.9, 0.85, 0.9, 0.85, 0.9, 0.85, 0.9, 0.85, 0.95, 0.85, 0.9, 0.85, 0.9, 0.85, 0.9, 0.85]","[1, 14, 102, 129, 150, 173, 237, 262, 275, 327, 408, 419, 446, 455, 482, 491, 518, 535, 550, 577, 604, 617, 647, 662, 692]",0.01660225838103744,"[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8, 0.75, 0.6, 0.9, 0.9, 0.9, 0.9, 0.95, 0.9, 0.95, 0.95, 0.9, 0.9, 0.9, 0.85, 0.9, 0.85, 0.9, 0.85, 0.9, 0.85, 0.95, 0.85, 0.9, 0.85, 0.9, 0.9, 0.85, 0.9, 0.9, 0.85]","[1, 14, 27, 40, 53, 66, 75, 102, 129, 150, 173, 184, 199, 212, 237, 262, 275, 302, 327, 354, 381, 408, 419, 446, 455, 482, 491, 518, 535, 550, 577, 604, 617, 632, 647, 662, 677, 692]",reoptimized on extend
150,UZ,Uzbekistan,"[0.0, 1.0, 0.5, 0.85, 0.9, 0.7, 0.55, 0.75, 0.85, 0.9, 0.95, 0.9, 0.95, 1.0, 0.8, 1.0, 0.45, 0.8, 0.85, 0.9, 0.8, 0.85, 0.9, 0.95, 0.9]","[1, 14, 102, 123, 136, 161, 188, 211, 232, 257, 292, 305, 324, 347, 385, 404, 455, 474, 510, 527, 552, 598, 617, 652, 675]",0.01222820254947824,"[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.5, 0.85, 0.9, 0.7, 0.55, 0.75, 0.85, 0.9, 0.9, 0.9, 0.95, 0.9, 0.95, 1.0, 1.0, 0.8, 1.0, 1.0, 1.0, 0.45, 0.8, 0.8, 0.85, 0.9, 0.8, 0.8, 0.8, 0.8, 0.85, 0.9, 0.9, 0.9, 0.95, 0.9]","[1, 14, 27, 40, 53, 66, 75, 102, 123, 136, 161, 188, 211, 232, 257, 264, 271, 292, 305, 324, 347, 362, 385, 404, 419, 434, 455, 474, 489, 510, 527, 552, 559, 566, 581, 598, 617, 624, 631, 652, 675]",Old result good enough
151,SA,Saudi Arabia,"[0.0, 1.0, 0.45, 0.8, 0.65, 0.75, 0.85, 0.8, 0.85, 0.9, 0.85, 0.9, 0.85, 0.8, 0.85, 0.8, 0.85, 0.8, 0.9, 0.9]","[1, 14, 93, 120, 164, 181, 200, 244, 259, 302, 325, 352, 421, 446, 541, 568, 579, 632, 649, 679]",0.012411096541613133,"[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.45, 0.8, 0.8, 0.65, 0.75, 0.85, 0.85, 0.85, 0.85, 0.8, 0.85, 0.85, 0.85, 0.9, 0.85, 0.9, 0.9, 0.9, 0.9, 0.9, 0.85, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.85, 0.85, 0.85, 0.8, 0.85, 0.85, 0.85, 0.85, 0.85, 0.8, 0.9, 0.9, 0.9]","[1, 14, 27, 40, 53, 66, 93, 120, 143, 164, 181, 200, 207, 218, 225, 244, 259, 274, 281, 302, 325, 352, 359, 366, 381, 396, 421, 446, 461, 476, 491, 498, 505, 512, 519, 526, 541, 548, 555, 568, 579, 586, 593, 600, 613, 632, 649, 664, 679]",Old result good enough
152,VN,Vietnam,"[0.0, 1.0, 0.75, 1.0, 0.65, 0.3, 0.8, 0.85, 0.9, 0.95, 0.9]","[1, 14, 223, 250, 530, 584, 607, 618, 633, 654, 686]",0.006153122657745704,"[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.75, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.65, 0.65, 0.3, 0.8, 0.85, 0.9, 0.95, 0.95, 0.9]","[1, 14, 27, 40, 53, 66, 79, 92, 105, 118, 131, 144, 157, 170, 183, 196, 223, 250, 259, 266, 273, 280, 287, 294, 301, 308, 315, 322, 329, 336, 343, 350, 357, 364, 371, 378, 385, 392, 399, 406, 413, 420, 427, 434, 441, 448, 455, 462, 469, 476, 503, 530, 557, 584, 607, 618, 633, 654, 661, 686]",Old result good enough
153,YE,Yemen,"[0.0, 1.0, 0.0, 0.75, 0.9, 0.95, 1.0, 0.95, 1.0, 0.95, 1.0, 0.9, 1.0, 0.8, 0.95, 0.45, 0.7, 0.9, 0.95, 1.0, 0.95, 1.0, 0.75, 0.7, 0.75, 0.9, 0.95, 0.9]","[1, 14, 132, 157, 189, 210, 231, 238, 272, 297, 324, 335, 354, 371, 398, 428, 453, 476, 491, 512, 533, 560, 585, 608, 619, 640, 657, 674]",0.013951804945907503,"[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.75, 0.75, 0.9, 0.95, 0.95, 0.95, 1.0, 0.95, 0.95, 1.0, 0.95, 1.0, 0.9, 1.0, 0.8, 0.95, 0.95, 0.45, 0.7, 0.9, 0.95, 1.0, 0.95, 1.0, 0.75, 0.7, 0.75, 0.9, 0.95, 0.9]","[1, 14, 27, 40, 53, 66, 79, 92, 105, 132, 157, 166, 189, 210, 217, 224, 231, 238, 251, 272, 297, 324, 335, 354, 371, 398, 409, 428, 453, 476, 491, 512, 533, 560, 585, 608, 619, 640, 657, 680]",Old result good enough
154,ZM,Zambia,"[0.0, 1.0, 0.9, 1.0, 0.4, 0.75, 0.9, 0.95, 0.9, 0.95, 0.9, 0.7, 0.55, 0.85, 0.9, 0.95, 0.9, 0.85, 0.35, 0.55, 0.65, 0.9, 0.95, 0.9, 0.95, 0.9]","[1, 14, 133, 160, 183, 210, 233, 252, 273, 290, 305, 353, 380, 405, 428, 452, 463, 486, 528, 545, 552, 573, 588, 630, 660, 669]",0.010687330959101824,"[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9, 1.0, 0.4, 0.75, 0.9, 0.95, 0.9, 0.95, 0.9, 0.9, 0.7, 0.55, 0.85, 0.9, 0.9, 0.95, 0.9, 0.85, 0.85, 0.35, 0.55, 0.65, 0.9, 0.95, 0.95, 0.9, 0.9, 0.95, 0.9]","[1, 14, 27, 40, 53, 66, 79, 106, 133, 160, 183, 210, 233, 252, 273, 290, 305, 328, 353, 380, 405, 428, 435, 452, 463, 486, 501, 528, 545, 552, 573, 588, 603, 630, 645, 660, 673]",Old result good enough
155,ZW,Zimbabwe,"[0.0, 1.0, 0.55, 0.75, 0.9, 1.0, 0.7, 0.85, 0.8, 0.55, 0.6, 0.85, 0.95, 1.0, 0.95, 0.9, 0.85, 0.95, 0.6, 0.55, 0.6, 0.65, 0.9, 0.95, 0.9, 0.95, 0.9, 0.9]","[1, 14, 197, 224, 249, 270, 304, 329, 350, 377, 384, 403, 420, 431, 442, 469, 486, 505, 530, 557, 564, 571, 592, 613, 631, 638, 658, 673]",0.010725649066996574,"[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.55, 0.75, 0.9, 1.0, 1.0, 0.7, 0.85, 0.8, 0.55, 0.6, 0.85, 0.95, 1.0, 0.95, 0.9, 0.85, 0.95, 0.6, 0.55, 0.6, 0.65, 0.9, 0.95, 0.95, 0.9, 0.95, 0.95, 0.9, 0.9]","[1, 14, 27, 40, 53, 66, 93, 120, 129, 136, 143, 170, 197, 224, 249, 270, 287, 304, 329, 350, 377, 384, 403, 420, 431, 442, 469, 486, 505, 530, 557, 564, 571, 592, 613, 620, 631, 638, 645, 658, 673]",Old result good enough
156,NE,Niger,"[0.0, 1.0, 0.05, 0.8, 0.85, 0.95, 1.0, 0.95, 1.0, 0.7, 0.4, 0.7, 0.75, 0.9, 0.95, 1.0, 0.8, 0.85, 0.95, 1.0, 0.8, 0.7, 0.85, 0.9, 0.8, 0.9, 0.85, 0.65, 0.8]","[1, 14, 98, 121, 132, 155, 170, 197, 224, 324, 333, 352, 369, 394, 411, 424, 441, 450, 469, 507, 534, 549, 564, 592, 613, 635, 650, 671, 696]",0.01669365375462928,"[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.05, 0.8, 0.85, 0.95, 1.0, 0.95, 1.0, 1.0, 1.0, 1.0, 0.7, 0.4, 0.7, 0.75, 0.9, 0.95, 1.0, 0.8, 0.85, 0.95, 0.95, 1.0, 0.8, 0.7, 0.85, 0.85, 0.9, 0.8, 0.8, 0.9, 0.85, 0.65, 0.8]","[1, 14, 27, 40, 53, 66, 73, 98, 121, 132, 155, 170, 197, 224, 251, 278, 305, 324, 333, 352, 369, 394, 411, 424, 441, 450, 469, 484, 507, 534, 549, 564, 579, 592, 613, 620, 635, 650, 671, 696]",reoptimized on extend
157,MX,Mexico,"[0.0, 1.0, 0.1, 0.6, 0.75, 0.8, 0.85, 0.9, 0.85, 0.9, 0.85, 0.8, 0.75, 0.8, 0.85, 0.8, 0.85, 0.7, 0.75, 0.85, 0.65, 0.6, 0.7, 0.75, 0.8, 0.75]","[1, 14, 93, 118, 141, 166, 189, 210, 217, 252, 271, 328, 397, 410, 431, 463, 499, 523, 534, 551, 574, 595, 616, 635, 671, 692]",0.01541008145873702,"[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.1, 0.6, 0.75, 0.8, 0.85, 0.85, 0.85, 0.9, 0.85, 0.85, 0.85, 0.9, 0.85, 0.85, 0.85, 0.85, 0.85, 0.8, 0.8, 0.8, 0.8, 0.8, 0.75, 0.8, 0.85, 0.85, 0.85, 0.85, 0.8, 0.8, 0.85, 0.85, 0.7, 0.75, 0.85, 0.65, 0.6, 0.7, 0.75, 0.75, 0.8, 0.75]","[1, 14, 27, 40, 53, 66, 93, 118, 141, 166, 189, 196, 203, 210, 217, 224, 231, 252, 271, 278, 285, 292, 303, 328, 335, 342, 349, 376, 397, 410, 431, 438, 445, 452, 463, 476, 499, 506, 523, 534, 551, 574, 595, 616, 635, 646, 671, 692]",reoptimized on extend
158,NG,Nigeria,"[0.0, 1.0, 0.15, 0.8, 0.85, 0.9, 0.95, 0.75, 0.9, 0.65, 0.75, 0.8, 0.85, 0.95, 1.0, 0.85, 0.35, 0.85, 1.0, 0.55, 0.7, 0.65, 0.7, 0.75, 0.95, 0.8, 0.9, 0.95]","[1, 14, 120, 141, 164, 212, 280, 303, 328, 355, 378, 395, 416, 452, 479, 504, 513, 534, 551, 578, 595, 606, 613, 620, 637, 663, 678, 695]",0.02144933827952685,"[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.15, 0.8, 0.85, 0.85, 0.9, 0.9, 0.9, 0.9, 0.95, 0.75, 0.9, 0.65, 0.75, 0.8, 0.85, 0.85, 0.95, 1.0, 0.85, 0.35, 0.85, 1.0, 0.55, 0.7, 0.65, 0.7, 0.75, 0.95, 0.95, 0.8, 0.9, 0.95]","[1, 14, 27, 40, 53, 66, 93, 120, 141, 164, 185, 212, 219, 226, 253, 280, 303, 328, 355, 378, 395, 416, 425, 452, 479, 504, 513, 534, 551, 578, 595, 606, 613, 620, 637, 644, 663, 678, 695]",reoptimized on extend
159,SE,Sweden,"[0.0, 1.0, 0.3, 0.6, 0.8, 0.9, 0.85, 0.9, 0.85, 0.7, 0.75, 0.0, 0.1, 0.6, 0.7, 0.6, 0.8, 0.7, 0.6, 0.7, 0.8, 0.95, 1.0, 0.65, 0.7, 0.85, 0.85]","[1, 14, 80, 103, 124, 145, 204, 221, 248, 275, 296, 313, 320, 343, 360, 381, 409, 461, 482, 507, 530, 551, 581, 606, 621, 657, 687]",0.014192304645514558,"[0.0, 1.0, 1.0, 1.0, 1.0, 0.3, 0.6, 0.8, 0.9, 0.9, 0.9, 0.9, 0.9, 0.85, 0.9, 0.85, 0.7, 0.75, 0.0, 0.1, 0.6, 0.7, 0.6, 0.6, 0.8, 0.8, 0.8, 0.8, 0.7, 0.6, 0.7, 0.8, 0.95, 0.95, 1.0, 0.65, 0.7, 0.7, 0.85, 0.85, 0.85]","[1, 14, 27, 40, 53, 80, 103, 124, 145, 156, 163, 170, 177, 204, 221, 248, 275, 296, 313, 320, 343, 360, 381, 388, 409, 416, 423, 438, 461, 482, 507, 530, 551, 566, 581, 606, 621, 636, 657, 672, 687]",reoptimized on extend
160,NO,Norway,"[0.0, 1.0, 0.0, 0.7, 0.9, 0.95, 0.9, 0.75, 0.9, 0.95, 0.75, 0.95, 0.35, 0.9, 0.25, 0.35, 0.65, 0.7, 0.6, 0.65, 0.85, 0.75, 0.6, 0.5, 0.55, 0.85, 0.9, 0.8, 0.75, 0.55, 0.5, 0.4, 0.6, 0.65, 0.55, 0.3]","[1, 14, 85, 108, 125, 144, 161, 180, 197, 216, 231, 254, 277, 304, 319, 338, 361, 368, 379, 393, 414, 429, 465, 474, 488, 507, 518, 545, 560, 587, 602, 628, 647, 660, 674, 695]",0.018189863715027718,"[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.7, 0.9, 0.95, 0.9, 0.75, 0.9, 0.95, 0.75, 0.95, 0.35, 0.9, 0.25, 0.35, 0.65, 0.7, 0.6, 0.6, 0.65, 0.85, 0.75, 0.75, 0.6, 0.5, 0.55, 0.85, 0.9, 0.75, 0.75, 0.4, 0.5, 0.45, 0.6, 0.65, 0.6, 0.55, 0.35]","[1, 14, 27, 40, 53, 62, 85, 108, 125, 144, 161, 180, 197, 216, 231, 254, 277, 304, 319, 338, 361, 368, 379, 386, 393, 414, 429, 444, 465, 476, 485, 506, 527, 552, 567, 594, 609, 624, 651, 662, 669, 676, 693]",Old result retained on extend - better than new 
161,UY,Uruguay,"[0.0, 1.0, 0.9, 1.0, 0.85, 0.5, 0.8, 0.65, 0.5, 0.75, 0.8, 0.75, 0.8, 0.85, 0.9, 0.85, 0.8, 0.75, 0.7, 0.5, 0.5]","[1, 14, 129, 148, 310, 364, 387, 441, 464, 485, 502, 528, 543, 573, 592, 603, 633, 648, 663, 678, 693]",0.007432004268048921,"[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.85, 0.85, 0.5, 0.8, 0.8, 0.65, 0.5, 0.75, 0.8, 0.8, 0.75, 0.8, 0.8, 0.85, 0.9, 0.85, 0.85, 0.8, 0.75, 0.7, 0.5, 0.5]","[1, 14, 27, 40, 53, 66, 75, 102, 129, 148, 175, 202, 229, 256, 283, 310, 337, 364, 387, 414, 441, 464, 485, 502, 509, 528, 543, 552, 573, 592, 603, 618, 633, 648, 663, 678, 693]",reoptimized on extend
162,US,US,"[0.0, 1.0, 0.0, 0.8, 0.9, 0.85, 0.75, 0.8, 0.75, 0.8, 0.75, 0.7, 0.75, 0.7, 0.75, 0.7, 0.75, 0.65, 0.7, 0.75, 0.6, 0.55, 0.6, 0.65, 0.7]","[1, 14, 74, 121, 140, 186, 209, 236, 263, 282, 303, 326, 378, 385, 423, 483, 498, 511, 538, 553, 580, 608, 633, 654, 705]",0.012147839840634986,"[0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.8, 0.9, 0.9, 0.85, 0.75, 0.8, 0.75, 0.8, 0.75, 0.7, 0.7, 0.7, 0.7, 0.75, 0.7, 0.7, 0.75, 0.75, 0.75, 0.75, 0.7, 0.75, 0.65, 0.7, 0.75, 0.6, 0.6, 0.55, 0.6, 0.65, 0.65, 0.65, 0.7]","[1, 14, 27, 40, 47, 74, 81, 98, 121, 140, 163, 186, 209, 236, 263, 282, 303, 326, 353, 362, 369, 378, 385, 398, 423, 430, 445, 456, 483, 498, 511, 538, 553, 580, 589, 608, 633, 654, 665, 680, 705]",reoptimized on extend
