days,dates,day1,compartment,population,susceptibles,isolated,infected,importedinfections,accumulatedinfected,tested_mit,infectednotisolated,confirmed,deaths,recovered,beta,susceptibleprop,newtested_mit,newimportedinfections,newinfected,newisolated,newisolatedinfected,newconfirmed,newrecovered,requireddxtests,actualdxtests,newdeaths,truepositives,falsepositives,truenegatives,falsenegatives,ppv,npv,incidence,prevalence,actualdeaths
94,2020-04-22,94,Rest of population,6072991.8,5963411.6,1654.3,1509.2,0.0,110458.4,87055.9,0.0,27469.3,879.2,108071.0,0.0,1.0,1213.4,2.807,91.187,113.0,49.7,113.0,203.999,0.0,0.0,32.2,49.7,63.3,1145.3,0.4,0.11,1.0,0.0,0.018,1509.0
95,2020-04-23,95,Rest of population,6072961.1,5963374.6,1578.3,1339.3,0.0,110495.4,88292.4,0.0,27584.6,909.9,108247.2,0.0,1.0,1236.5,2.807,37.041,115.3,50.8,115.3,176.218,0.0,0.0,30.7,50.8,64.5,1167.0,0.4,0.111,1.0,0.0,0.018,1549.0
96,2020-04-24,96,Rest of population,6072932.1,5963371.8,1524.4,1174.2,0.0,110498.2,89543.9,0.0,27699.8,938.9,108386.2,0.0,1.0,1251.4,2.807,2.807,115.1,49.9,115.1,138.989,0.0,0.0,29.0,49.9,65.3,1182.1,0.4,0.098,1.0,0.0,0.018,1589.0
97,2020-04-25,97,Rest of population,6072905.0,5963369.0,1457.0,1021.3,0.0,110501.0,90782.4,0.0,27812.3,966.0,108514.8,0.0,1.0,1238.6,2.807,2.807,112.5,47.9,112.5,128.571,0.0,0.0,27.1,47.9,64.6,1170.9,0.3,0.086,1.0,0.0,0.018,1599.0
98,2020-04-26,98,Rest of population,6072881.1,5963366.2,1425.1,782.3,0.0,110503.8,91999.0,0.0,27913.8,989.9,108732.6,0.0,1.0,1216.6,2.807,2.807,101.5,38.0,101.5,217.877,0.0,0.0,23.9,38.0,63.5,1155.8,0.0,0.0,1.0,0.0,0.018,1610.0
99,2020-04-27,99,Rest of population,6072860.7,5963363.4,1402.0,599.4,0.0,110506.6,93218.7,0.0,28015.6,1010.3,108897.9,0.0,1.0,1219.6,2.807,2.807,101.8,38.1,101.8,165.29,0.0,0.0,20.3,38.1,63.7,1158.6,0.0,0.0,1.0,0.0,0.018,1665.0
100,2020-04-28,100,Rest of population,6072843.6,5963360.5,1381.4,460.4,0.0,110509.5,94459.2,0.0,28119.1,1027.4,109022.6,0.0,1.0,1240.5,2.807,2.807,103.5,38.7,103.5,124.684,0.0,0.0,17.2,38.7,64.8,1178.5,0.0,0.0,1.0,0.0,0.018,1699.0
101,2020-04-29,101,Rest of population,6072829.6,5963357.7,1367.0,403.4,0.0,110512.3,95725.8,0.0,28224.8,1041.4,109068.5,0.0,1.0,1266.6,2.807,2.807,105.7,39.6,105.7,45.84,0.0,0.0,14.0,39.6,66.1,1203.3,0.0,0.0,1.0,0.0,0.018,1716.0
102,2020-04-30,102,Rest of population,6072818.5,5963354.9,1363.0,293.6,0.0,110515.1,97052.1,0.0,28335.5,1052.5,109170.0,0.0,1.0,1326.3,2.807,2.807,110.7,41.4,110.7,101.535,0.0,0.0,11.1,41.4,69.3,1260.0,0.0,0.0,1.0,0.0,0.018,1737.0
103,2020-05-01,103,Rest of population,6072810.1,5963352.1,1361.1,184.6,0.0,110517.9,98376.4,0.0,28446.0,1060.9,109273.3,0.0,1.0,1324.3,2.807,2.807,110.5,41.4,110.5,103.326,0.0,0.0,8.4,41.4,69.2,1258.1,0.0,0.0,1.0,0.0,0.018,1754.0
104,2020-05-02,104,Rest of population,6072805.4,5963349.3,1359.0,92.4,0.0,110520.7,99692.1,0.0,28555.8,1065.6,109363.6,0.0,1.0,1315.7,2.807,2.807,109.8,41.1,109.8,90.282,0.0,0.0,4.7,41.1,68.7,1249.9,-0.0,0.0,1.0,0.0,0.018,1762.0
105,2020-05-03,105,Rest of population,6072801.2,5963346.5,1354.2,54.4,0.0,110523.5,101002.3,0.0,28665.2,1069.8,109400.3,0.0,1.0,1310.1,2.807,2.807,109.3,40.9,109.3,36.673,0.0,0.0,4.2,40.9,68.4,1244.6,0.0,0.0,1.0,0.0,0.018,1762.0
106,2020-05-04,106,Rest of population,6072797.7,5963343.7,1346.9,51.0,0.0,110526.3,102281.6,0.0,28771.9,1073.3,109403.0,0.0,1.0,1279.3,2.807,2.807,106.8,40.0,106.8,2.779,0.0,0.0,3.5,40.0,66.8,1215.3,0.0,0.0,1.0,0.0,0.018,1784.0
107,2020-05-05,107,Rest of population,6072795.0,5963340.9,1342.5,48.3,0.0,110529.1,103563.1,0.0,28878.9,1076.0,109405.8,0.0,1.0,1281.6,2.807,2.807,107.0,40.0,107.0,2.779,0.0,0.0,2.7,40.0,66.9,1217.5,0.0,0.0,1.0,0.0,0.018,1795.0
108,2020-05-06,108,Rest of population,6072792.6,5963338.1,1348.8,45.9,0.0,110531.9,104843.1,0.0,28985.7,1078.4,109408.6,0.0,1.0,1279.9,2.807,2.807,106.8,40.0,106.8,2.779,0.0,0.0,2.5,40.0,66.8,1215.9,0.0,0.0,1.0,0.0,0.018,1805.0
109,2020-05-07,109,Rest of population,6072790.2,5963335.3,1355.0,43.5,0.0,110534.7,106124.5,0.0,29092.6,1080.8,109411.4,0.0,1.0,1281.4,2.807,2.807,106.9,40.0,106.9,2.779,0.0,0.0,2.3,40.0,66.9,1217.4,0.0,0.0,1.0,0.0,0.018,1810.0
110,2020-05-08,110,Rest of population,6072788.2,5963332.5,1360.4,41.5,0.0,110537.5,107417.7,0.0,29200.5,1082.8,109414.2,0.0,1.0,1293.2,2.807,2.807,107.9,40.4,107.9,2.779,0.0,0.0,2.0,40.4,67.5,1228.6,-0.0,0.0,1.0,0.0,0.018,1823.0
111,2020-05-09,111,Rest of population,6072786.4,5963329.7,1363.8,39.8,0.0,110540.3,108713.0,0.0,29308.6,1084.6,109416.9,0.0,1.0,1295.3,2.807,2.807,108.1,40.5,108.1,2.779,0.0,0.0,1.8,40.5,67.6,1230.5,-0.0,0.0,1.0,0.0,0.018,1830.0
112,2020-05-10,112,Rest of population,6072785.0,5963326.9,1359.3,38.4,0.0,110543.1,109971.9,0.0,29413.7,1086.0,109419.7,0.0,1.0,1258.9,2.807,2.807,105.1,39.3,105.1,2.779,0.0,0.0,1.4,39.3,65.7,1196.0,0.0,0.0,1.0,0.0,0.018,1833.0
113,2020-05-11,113,Rest of population,6072783.7,5963324.1,1357.4,37.2,0.0,110545.9,111260.3,0.0,29521.2,1087.3,109422.5,0.0,1.0,1288.4,2.807,2.807,107.5,40.2,107.5,2.779,0.0,0.0,1.3,40.2,67.3,1224.0,-0.0,0.0,1.0,0.0,0.018,1845.0
114,2020-05-12,114,Rest of population,6072781.5,5963321.2,1357.6,35.0,0.0,110548.8,112565.3,0.0,29630.1,1089.5,109425.3,0.0,1.0,1305.0,2.807,2.807,108.9,40.8,108.9,2.779,0.0,0.0,2.2,40.8,68.1,1239.7,0.0,0.0,1.0,0.0,0.018,1867.0
115,2020-05-13,115,Rest of population,6072779.9,5963318.4,1362.8,33.4,0.0,110551.6,113924.7,0.0,29743.6,1091.1,109428.1,0.0,1.0,1359.4,2.807,2.807,113.4,42.5,113.4,2.779,0.0,0.0,1.7,42.5,71.0,1291.4,0.0,0.0,1.0,0.0,0.018,1870.0
116,2020-05-14,116,Rest of population,6072778.6,5963315.6,1371.8,32.2,0.0,110554.4,115298.8,0.0,29858.2,1092.4,109430.8,0.0,1.0,1374.1,2.807,2.807,114.7,42.9,114.7,2.779,0.0,0.0,1.2,42.9,71.8,1305.4,0.0,0.0,1.0,0.0,0.018,1872.0
117,2020-05-15,117,Rest of population,6072778.2,5963312.8,1382.5,31.7,0.0,110557.2,116695.9,0.0,29974.8,1092.8,109433.6,0.0,1.0,1397.1,2.807,2.807,116.6,43.6,116.6,2.779,0.0,0.0,0.5,43.6,73.0,1327.2,-0.0,0.0,1.0,0.0,0.018,1878.0
118,2020-05-16,118,Rest of population,6072777.2,5963310.0,1395.2,30.7,0.0,110560.0,118116.2,0.0,30093.4,1093.8,109436.4,0.0,1.0,1420.3,2.807,2.807,118.5,44.4,118.5,2.779,0.0,0.0,1.0,44.4,74.2,1349.3,0.0,0.0,1.0,0.0,0.018,1879.0
119,2020-05-17,119,Rest of population,6072776.1,5963307.2,1410.1,29.7,0.0,110562.8,119563.2,0.0,30214.1,1094.9,109439.2,0.0,1.0,1447.0,2.807,2.807,120.8,45.2,120.8,2.779,0.0,0.0,1.0,45.2,75.6,1374.7,0.0,0.0,1.0,0.0,0.018,1881.0
120,2020-05-18,120,Rest of population,6072775.2,5963304.4,1421.1,28.9,0.0,110565.6,120975.3,0.0,30332.0,1095.8,109442.0,0.0,1.0,1412.0,2.807,2.807,117.8,44.1,117.8,2.779,0.0,0.0,0.9,44.1,73.7,1341.4,0.0,0.0,1.0,0.0,0.018,1886.0
121,2020-05-19,121,Rest of population,6072774.9,5963301.6,1433.0,28.5,0.0,110568.4,122400.1,0.0,30450.9,1096.1,109444.7,0.0,1.0,1424.9,2.807,2.807,118.9,44.5,118.9,2.779,0.0,0.0,0.4,44.5,74.4,1353.6,0.0,0.0,1.0,0.0,0.018,1891.0
122,2020-05-20,122,Rest of population,6072774.8,5963298.8,1448.1,28.5,0.0,110571.2,123827.7,0.0,30570.0,1096.2,109447.5,0.0,1.0,1427.5,2.807,2.807,119.1,44.6,119.1,2.779,0.0,0.0,0.0,44.6,74.5,1356.2,0.0,0.0,1.0,0.0,0.018,1892.0
123,2020-05-21,123,Rest of population,6072774.8,5963296.0,1461.6,28.5,0.0,110574.0,125264.6,0.0,30689.9,1096.2,109450.3,0.0,1.0,1437.0,2.807,2.807,119.9,44.9,119.9,2.779,0.0,0.0,0.0,44.9,75.0,1365.1,0.0,0.0,1.0,0.0,0.018,1898.0
124,2020-05-22,124,Rest of population,6072774.8,5963293.2,1461.2,28.5,0.0,110576.8,126552.3,0.0,30797.4,1096.2,109453.1,0.0,1.0,1287.7,2.807,2.807,107.5,40.2,107.5,2.779,0.0,0.0,0.0,40.2,67.2,1223.3,0.0,0.0,1.0,0.0,0.018,1903.0
125,2020-05-23,125,Rest of population,6072774.7,5963290.4,1447.9,28.5,0.0,110579.6,127738.3,0.0,30896.4,1096.3,109455.9,0.0,1.0,1186.0,2.807,2.807,99.0,37.0,99.0,2.779,0.0,0.0,0.0,37.0,61.9,1126.7,0.0,0.0,1.0,0.0,0.018,1905.0
126,2020-05-24,126,Rest of population,6072774.7,5963287.6,1431.3,28.5,0.0,110582.4,128900.0,0.0,30993.3,1096.3,109458.6,0.0,1.0,1161.6,2.807,2.807,96.9,36.3,96.9,2.779,0.0,0.0,0.0,36.3,60.7,1103.6,0.0,0.0,1.0,0.0,0.018,1906.0
127,2020-05-25,127,Rest of population,6072774.7,5963284.8,1411.6,28.5,0.0,110585.2,130030.8,0.0,31089.1,1096.3,109461.4,0.0,1.0,1130.8,2.807,2.807,95.7,35.3,95.7,2.779,0.0,0.0,0.0,35.3,60.4,1074.3,0.0,0.0,1.0,0.0,0.018,1913.0
128,2020-05-26,128,Rest of population,6072774.7,5963281.9,1389.4,28.5,0.0,110588.1,131102.9,0.0,31184.2,1096.3,109464.2,0.0,1.0,1072.1,2.807,2.807,95.1,37.8,95.1,2.779,0.0,0.0,0.0,37.8,57.3,1018.5,0.0,0.0,1.0,0.0,0.018,1915.0
129,2020-05-27,129,Rest of population,6072774.6,5963279.1,1370.3,28.5,0.0,110590.9,132186.3,0.0,31284.7,1096.4,109467.0,0.0,1.0,1083.3,2.807,2.807,100.5,42.6,100.5,2.779,0.0,0.0,0.0,42.6,57.9,1029.2,0.0,0.0,1.0,0.0,0.018,1917.0
130,2020-05-28,130,Rest of population,6072774.6,5963276.3,1332.4,28.5,0.0,110593.7,132999.6,0.0,31363.5,1096.4,109469.7,0.0,1.0,813.4,2.807,2.807,78.8,35.3,78.8,2.779,0.0,0.0,0.0,35.3,43.5,772.7,0.0,0.0,1.0,0.0,0.018,1919.0
131,2020-05-29,131,Rest of population,6072774.6,5963273.5,1328.8,28.5,0.0,110596.5,134130.0,0.0,31477.6,1096.4,109472.5,0.0,1.0,1130.4,2.807,2.807,114.1,53.7,114.1,2.779,0.0,0.0,0.0,53.7,60.4,1073.9,0.0,0.0,1.0,0.0,0.018,1919.0
132,2020-05-30,132,Rest of population,6072774.5,5963270.7,1335.3,28.5,0.0,110599.3,135316.3,0.0,31602.1,1096.5,109475.3,0.0,1.0,1186.3,2.807,2.807,124.5,61.1,124.5,2.779,0.0,0.0,0.0,61.1,63.4,1127.0,0.0,0.0,1.0,0.0,0.018,1919.0
133,2020-05-31,133,Rest of population,6072774.5,5963267.9,1343.8,28.5,0.0,110602.1,136483.2,0.0,31729.3,1096.5,109478.1,0.0,1.0,1166.9,2.807,2.807,127.2,64.9,127.2,2.779,0.0,0.0,0.0,64.9,62.4,1108.5,0.0,0.0,1.0,0.0,0.018,1920.0
134,2020-06-01,134,Rest of population,6072774.5,5963265.1,1368.6,28.5,0.0,110604.9,137643.3,0.0,31860.5,1096.5,109480.9,0.0,1.0,1160.1,2.807,2.807,131.2,69.2,131.2,2.779,0.0,0.0,0.0,69.2,62.0,1102.1,0.0,0.0,1.0,0.0,0.018,1920.0
135,2020-06-02,135,Rest of population,6072774.5,5963262.3,1399.5,28.5,0.0,110607.7,138743.8,0.0,31989.4,1096.5,109483.6,0.0,1.0,1100.5,2.807,2.807,128.9,70.1,128.9,2.779,0.0,0.0,0.0,70.1,58.8,1045.5,0.0,0.0,1.0,0.0,0.018,1920.0
136,2020-06-03,136,Rest of population,6072774.4,5963259.5,1357.1,28.5,0.0,110610.5,139746.6,0.0,32043.0,1096.6,109486.4,0.0,1.0,1002.9,2.807,2.807,53.6,0.0,53.6,2.779,0.0,0.0,0.0,0.0,53.6,952.7,-0.0,0.0,1.0,0.0,0.018,1921.0
137,2020-06-04,137,Rest of population,6072774.4,5963256.7,1328.2,28.5,0.0,110613.3,140980.0,0.0,32108.9,1096.6,109489.2,0.0,1.0,1233.4,2.807,2.807,65.9,0.0,65.9,2.779,0.0,0.0,0.0,0.0,65.9,1171.7,0.0,0.0,1.0,0.0,0.018,1921.0
138,2020-06-05,138,Rest of population,6072774.4,5963253.9,1290.2,28.5,0.0,110616.1,142029.9,0.0,32165.0,1096.6,109492.0,0.0,1.0,1049.9,2.807,2.807,56.1,0.0,56.1,2.779,0.0,0.0,0.0,0.0,56.1,997.4,0.0,0.0,1.0,0.0,0.018,1921.0
139,2020-06-06,139,Rest of population,6072774.4,5963251.1,1248.5,28.5,0.0,110618.9,143112.6,0.0,32222.9,1096.6,109494.8,0.0,1.0,1082.7,2.807,2.807,57.9,0.0,57.9,2.779,0.0,0.0,0.0,0.0,57.9,1028.6,0.0,0.0,1.0,0.0,0.018,1921.0
140,2020-06-07,140,Rest of population,6072774.3,5963248.3,1229.5,28.5,0.0,110621.7,144217.4,0.0,32281.9,1096.7,109497.5,0.0,1.0,1104.7,2.807,2.807,59.0,0.0,59.0,2.779,0.0,0.0,0.0,0.0,59.0,1049.5,0.0,0.0,1.0,0.0,0.018,1921.0
141,2020-06-08,141,Rest of population,6072774.3,5963245.5,1176.0,28.5,0.0,110624.5,145329.0,0.0,32341.3,1096.7,109500.3,0.0,1.0,1111.7,2.807,2.807,59.4,0.0,59.4,2.779,0.0,0.0,0.0,0.0,59.4,1056.1,0.0,0.0,1.0,0.0,0.018,1923.0
142,2020-06-09,142,Rest of population,6072774.3,5963242.6,1117.3,28.5,0.0,110627.4,146536.8,0.0,32405.8,1096.7,109503.1,0.0,1.0,1207.7,2.807,2.807,64.5,0.0,64.5,2.779,0.0,0.0,0.0,0.0,64.5,1147.3,0.0,0.0,1.0,0.0,0.018,1934.0
143,2020-06-10,143,Rest of population,6072774.2,5963239.8,1063.2,28.5,0.0,110630.2,147881.9,0.0,32477.7,1096.8,109505.9,0.0,1.0,1345.2,2.807,2.807,71.9,0.0,71.9,2.779,0.0,0.0,0.0,0.0,71.9,1277.9,0.0,0.0,1.0,0.0,0.018,1936.0
144,2020-06-11,144,Rest of population,6072774.2,5963237.0,1007.0,28.5,0.0,110633.0,149261.0,0.0,32551.4,1096.8,109508.7,0.0,1.0,1379.1,2.807,2.807,73.7,0.0,73.7,2.779,0.0,0.0,0.0,0.0,73.7,1310.1,-0.0,0.0,1.0,0.0,0.018,1937.0
145,2020-06-12,145,Rest of population,6072774.2,5963234.2,953.6,28.5,0.0,110635.8,150650.5,0.0,32625.7,1096.8,109511.4,0.0,1.0,1389.5,2.807,2.807,74.3,0.0,74.3,2.779,0.0,0.0,0.0,0.0,74.3,1320.0,0.0,0.0,1.0,0.0,0.018,1938.0
146,2020-06-13,146,Rest of population,6072774.2,5963231.4,977.9,28.5,0.0,110638.6,152097.6,0.0,32703.0,1096.8,109514.2,0.0,1.0,1447.1,2.807,2.807,77.3,0.0,77.3,2.779,0.0,0.0,0.0,0.0,77.3,1374.7,0.0,0.0,1.0,0.0,0.018,1938.0
147,2020-06-14,147,Rest of population,6072774.1,5963228.6,993.8,28.5,0.0,110641.4,153617.5,0.0,32784.2,1096.9,109517.0,0.0,1.0,1519.9,2.807,2.807,81.2,0.0,81.2,2.779,0.0,0.0,0.0,0.0,81.2,1443.9,0.0,0.0,1.0,0.0,0.018,1938.0
148,2020-06-15,148,Rest of population,6072774.1,5963225.8,1020.7,28.5,0.0,110644.2,155159.2,0.0,32866.6,1096.9,109519.8,0.0,1.0,1541.7,2.807,2.807,82.4,0.0,82.4,2.779,0.0,0.0,0.0,0.0,82.4,1464.7,0.0,0.0,1.0,0.0,0.018,1939.0
149,2020-06-16,149,Rest of population,6072774.1,5963223.0,1047.6,28.5,0.0,110647.0,156734.2,0.0,32950.8,1096.9,109522.6,0.0,1.0,1575.0,2.807,2.807,84.2,0.0,84.2,2.779,0.0,0.0,0.0,0.0,84.2,1496.2,0.0,0.0,1.0,0.0,0.018,1954.0
150,2020-06-17,150,Rest of population,6072774.0,5963220.2,1080.2,28.5,0.0,110649.8,158438.4,0.0,33041.8,1097.0,109525.3,0.0,1.0,1704.3,2.807,2.807,91.1,0.0,91.1,2.779,0.0,0.0,0.0,0.0,91.1,1619.0,0.0,0.0,1.0,0.0,0.018,1956.0
151,2020-06-18,151,Rest of population,6072774.0,5963217.4,1122.9,28.5,0.0,110652.6,160337.9,0.0,33143.3,1097.0,109528.1,0.0,1.0,1899.4,2.807,2.807,101.5,0.0,101.5,2.779,0.0,0.0,0.0,0.0,101.5,1804.5,0.0,0.0,1.0,0.0,0.018,1956.0
152,2020-06-19,152,Rest of population,6072774.0,5963214.6,1164.8,28.5,0.0,110655.4,162319.0,0.0,33249.2,1097.0,109530.9,0.0,1.0,1981.1,2.807,2.807,105.9,0.0,105.9,2.779,0.0,0.0,0.0,0.0,105.9,1882.1,-0.0,0.0,1.0,0.0,0.018,1956.0
153,2020-06-20,153,Rest of population,6072774.0,5963211.8,1205.0,28.5,0.0,110658.2,164403.0,0.0,33360.6,1097.0,109533.7,0.0,1.0,2084.0,2.807,2.807,111.4,0.0,111.4,2.779,0.0,0.0,0.0,0.0,111.4,1979.8,0.0,0.0,1.0,0.0,0.018,1956.0
154,2020-06-21,154,Rest of population,6072773.9,5963209.0,1243.8,28.5,0.0,110661.0,166494.5,0.0,33472.3,1097.1,109536.5,0.0,1.0,2091.6,2.807,2.807,111.8,0.0,111.8,2.779,0.0,0.0,0.0,0.0,111.8,1987.0,0.0,0.0,1.0,0.0,0.018,1956.0
155,2020-06-22,155,Rest of population,6072773.9,5963206.2,1281.3,28.5,0.0,110663.8,168571.9,0.0,33583.3,1097.1,109539.2,0.0,1.0,2077.4,2.807,2.807,111.0,0.0,111.0,2.779,0.0,0.0,0.0,0.0,111.0,1973.5,0.0,0.0,1.0,0.0,0.018,1956.0
156,2020-06-23,156,Rest of population,6072773.9,5963203.4,1317.9,28.5,0.0,110666.6,170689.2,0.0,33696.5,1097.1,109542.0,0.0,1.0,2117.3,2.807,2.807,113.1,0.0,113.1,2.779,0.0,0.0,0.0,0.0,113.1,2011.4,0.0,0.0,1.0,0.0,0.018,1956.0
157,2020-06-24,157,Rest of population,6072773.8,5963200.5,1349.0,28.5,0.0,110669.5,172775.7,0.0,33808.0,1097.2,109544.8,0.0,1.0,2086.5,2.807,2.807,111.5,0.0,111.5,2.779,0.0,0.0,0.0,0.0,111.5,1982.2,0.0,0.0,1.0,0.0,0.018,1958.0
158,2020-06-25,158,Rest of population,6072773.8,5963197.7,1378.6,28.5,0.0,110672.3,174856.0,0.0,33919.1,1097.2,109547.6,0.0,1.0,2080.4,2.807,2.807,111.2,0.0,111.2,2.779,0.0,0.0,0.0,0.0,111.2,1976.4,0.0,0.0,1.0,0.0,0.018,1958.0
159,2020-06-26,159,Rest of population,6072773.8,5963194.9,1412.8,28.5,0.0,110675.1,177056.1,0.0,34036.7,1097.2,109550.3,0.0,1.0,2200.0,2.807,2.807,117.6,0.0,117.6,2.779,0.0,0.0,0.0,0.0,117.6,2090.0,0.0,0.0,1.0,0.0,0.018,1962.0
160,2020-06-27,160,Rest of population,6072773.8,5963192.1,1443.9,28.5,0.0,110677.9,179325.1,0.0,34158.0,1097.2,109553.1,0.0,1.0,2269.0,2.807,2.807,121.3,0.0,121.3,2.779,0.0,0.0,0.0,0.0,121.3,2155.6,0.0,0.0,1.0,0.0,0.018,1962.0
161,2020-06-28,161,Rest of population,6072773.7,5963189.3,1469.8,28.5,0.0,110680.7,181689.6,0.0,34284.3,1097.3,109555.9,0.0,1.0,2364.6,2.807,2.807,126.4,0.0,126.4,2.779,0.0,0.0,0.0,0.0,126.4,2246.3,0.0,0.0,1.0,0.0,0.018,1962.0
162,2020-06-29,162,Rest of population,6072773.7,5963186.5,1495.5,28.5,0.0,110683.5,184132.2,0.0,34414.8,1097.3,109558.7,0.0,1.0,2442.6,2.807,2.807,130.5,0.0,130.5,2.779,0.0,0.0,0.0,0.0,130.5,2320.5,0.0,0.0,1.0,0.0,0.018,1962.0
163,2020-06-30,163,Rest of population,6072773.7,5963183.7,1503.1,28.5,0.0,110686.3,186338.1,0.0,34532.7,1097.3,109561.5,0.0,1.0,2205.8,2.807,2.807,117.9,0.0,117.9,2.779,0.0,0.0,0.0,0.0,117.9,2095.5,0.0,0.0,1.0,0.0,0.018,1963.0
164,2020-07-01,164,Rest of population,6072773.7,5963180.9,1528.3,28.5,0.0,110689.1,188880.3,0.0,34668.6,1097.3,109564.2,0.0,1.0,2542.2,2.807,2.807,135.9,0.0,135.9,2.779,0.0,0.0,0.0,0.0,135.9,2415.1,0.0,0.0,1.0,0.0,0.018,1965.0
165,2020-07-02,165,Rest of population,6072773.6,5963178.1,1530.0,28.5,0.0,110691.9,190969.1,0.0,34780.2,1097.4,109567.0,0.0,1.0,2088.8,2.807,2.807,111.6,0.0,111.6,2.779,0.0,0.0,0.0,0.0,111.6,1984.3,0.0,0.0,1.0,0.0,0.018,1965.0
166,2020-07-03,166,Rest of population,6072773.6,5963175.3,1505.1,28.5,0.0,110694.7,192599.8,0.0,34867.3,1097.4,109569.8,0.0,1.0,1630.8,2.807,2.807,87.1,0.0,87.1,2.779,0.0,0.0,0.0,0.0,87.1,1549.2,0.0,0.0,1.0,0.0,0.018,1965.0
167,2020-07-04,167,Rest of population,6072773.6,5963172.5,1458.7,28.5,0.0,110697.5,193796.1,0.0,34931.2,1097.4,109572.6,0.0,1.0,1196.3,2.807,2.807,63.9,0.0,63.9,2.779,0.0,0.0,0.0,0.0,63.9,1136.5,0.0,0.0,1.0,0.0,0.018,1965.0
168,2020-07-05,168,Rest of population,6072773.5,5963169.7,1395.1,28.5,0.0,110700.3,194666.9,0.0,34977.8,1097.5,109575.4,0.0,1.0,870.8,2.807,2.807,46.5,0.0,46.5,2.779,0.0,0.0,0.0,0.0,46.5,827.3,0.0,0.0,1.0,0.0,0.018,1965.0
169,2020-07-06,169,Rest of population,6072773.5,5963166.9,1316.8,28.5,0.0,110703.1,195379.8,0.0,35015.9,1097.5,109578.1,0.0,1.0,712.9,2.807,2.807,38.1,0.0,38.1,2.779,0.0,0.0,0.0,0.0,38.1,677.2,0.0,0.0,1.0,0.0,0.018,1965.0
170,2020-07-07,170,Rest of population,6072773.5,5963164.1,1234.9,28.5,0.0,110705.9,196092.7,0.0,35054.0,1097.5,109580.9,0.0,1.0,712.9,2.807,2.807,38.1,0.0,38.1,2.779,0.0,0.0,0.0,0.0,38.1,677.2,0.0,0.0,1.0,0.0,0.018,1966.0
171,2020-07-08,171,Rest of population,6072773.5,5963161.2,1109.8,28.5,0.0,110708.8,196092.7,0.0,35054.0,1097.5,109583.7,0.0,1.0,0.0,2.807,2.807,0.0,0.0,0.0,2.779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,1966.0
172,2020-07-09,172,Rest of population,6072773.4,5963158.4,980.5,28.5,0.0,110711.6,196092.7,0.0,35054.0,1097.6,109586.5,0.0,1.0,0.0,2.807,2.807,0.0,0.0,0.0,2.779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,1966.0
173,2020-07-10,173,Rest of population,6072773.4,5963155.6,1063.7,28.5,0.0,110714.4,199832.2,0.0,35253.8,1097.6,109589.3,0.0,1.0,3739.5,2.807,2.807,199.8,0.0,199.8,2.779,0.0,0.0,0.0,0.0,199.8,3552.6,0.0,0.0,1.0,0.0,0.018,1966.0
174,2020-07-11,174,Rest of population,6072773.4,5963152.8,1129.0,28.5,0.0,110717.2,203571.8,0.0,35453.6,1097.6,109592.0,0.0,1.0,3739.5,2.807,2.807,199.8,0.0,199.8,2.779,0.0,0.0,0.0,0.0,199.8,3552.6,0.0,0.0,1.0,0.0,0.018,1968.0
175,2020-07-12,175,Rest of population,6072773.3,5963150.0,1249.0,28.5,0.0,110720.0,207885.1,0.0,35684.1,1097.7,109594.8,0.0,1.0,4313.4,2.807,2.807,230.5,0.0,230.5,2.779,0.0,0.0,0.0,0.0,230.5,4097.7,0.0,0.0,1.0,0.0,0.018,1968.0
176,2020-07-13,176,Rest of population,6072773.3,5963147.2,1393.2,28.5,0.0,110722.8,212198.5,0.0,35914.6,1097.7,109597.6,0.0,1.0,4313.4,2.807,2.807,230.5,0.0,230.5,2.779,0.0,0.0,0.0,0.0,230.5,4097.7,0.0,0.0,1.0,0.0,0.018,1968.0
177,2020-07-14,177,Rest of population,6072773.3,5963144.4,1576.0,28.5,0.0,110725.6,216804.5,0.0,36160.8,1097.7,109600.4,0.0,1.0,4606.0,2.807,2.807,246.1,0.0,246.1,2.779,0.0,0.0,0.0,0.0,246.1,4375.7,0.0,0.0,1.0,0.0,0.018,1968.0
178,2020-07-15,178,Rest of population,6072773.3,5963141.6,1798.1,28.5,0.0,110728.4,221823.0,0.0,36428.9,1097.7,109603.2,0.0,1.0,5018.5,2.807,2.807,268.2,0.0,268.2,2.779,0.0,0.0,0.0,0.0,268.2,4767.6,0.0,0.0,1.0,0.0,0.018,1968.0
179,2020-07-16,179,Rest of population,6072773.2,5963138.8,2047.0,28.5,0.0,110731.2,227186.2,0.0,36715.5,1097.8,109605.9,0.0,1.0,5363.2,2.807,2.807,286.6,0.0,286.6,2.779,0.0,0.0,0.0,0.0,286.6,5095.1,0.0,0.0,1.0,0.0,0.018,1969.0
180,2020-07-17,180,Rest of population,6072773.2,5963136.0,2112.4,28.5,0.0,110734.0,229114.9,0.0,36818.6,1097.8,109608.7,0.0,1.0,1928.7,2.807,2.807,103.1,0.0,103.1,2.779,0.0,0.0,0.0,0.0,103.1,1832.3,-0.0,0.0,1.0,0.0,0.018,1969.0
